attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Blue,8,lightningbear,5,0,-,Blue,fishy,3,1,defender_won,28912,963.73,True,8962,8933,26886,65,26886,0,97080,97080,0,26885,1.0000,-1
Blue,8,lightningbear,5,0,-,Blue,fishy,5,1,survived_horizon,36000,1200.00,True,7200,7196,21600,39,0,0,97080,97080,5,-1,1.0000,-1
Blue,8,lightningbear,5,0,-,Blue,fishy,10,1,survived_horizon,36000,1200.00,True,3600,3598,10800,19,0,0,97080,97080,5,-1,1.0000,-1
Blue,8,lightningbear,5,0,-,Blue,fishy,15,1,survived_horizon,36000,1200.00,True,2400,2399,7200,12,0,0,97080,97080,5,-1,1.0000,-1
Blue,8,lightningbear,5,0,-,Blue,fishy,30,1,castle_destroyed,1059,35.30,False,36,35,108,6,0,0,97080,97080,5,-1,1.0000,909
Blue,8,lightningbear,5,4,eel,Blue,fishy,0,1,castle_destroyed,426,14.20,False,0,0,0,0,0,15,97425,97080,5,-1,1.0000,123
Blue,8,lightningbear,5,4,eel,Blue,fishy,1,1,defender_won,24672,822.40,True,23392,23344,70176,107,70176,780,115020,97080,0,23392,0.5353,-1
Blue,8,lightningbear,5,4,eel,Blue,fishy,2,1,castle_destroyed,684,22.80,False,342,336,1026,42,0,23,97609,97080,5,-1,1.0000,662
Blue,8,lightningbear,5,4,eel,Blue,fishy,3,1,castle_destroyed,486,16.20,False,162,158,486,28,0,17,97471,97080,5,-1,1.0000,483
Blue,8,lightningbear,5,4,eel,Blue,fishy,5,1,castle_destroyed,426,14.20,False,86,83,258,17,0,15,97425,97080,5,-1,1.0000,280
Blue,8,lightningbear,5,4,eel,Blue,fishy,10,1,castle_destroyed,426,14.20,False,43,42,129,8,0,15,97425,97080,5,-1,1.0000,168
Blue,8,lightningbear,5,4,eel,Blue,fishy,15,1,castle_destroyed,426,14.20,False,29,28,87,6,0,15,97425,97080,5,-1,1.0000,143
Blue,8,lightningbear,5,4,eel,Blue,fishy,30,1,castle_destroyed,426,14.20,False,15,14,45,3,0,15,97425,97080,5,-1,1.0000,128
Green,5,gecko,1,0,-,Green,minisnecko,0,1,castle_destroyed,5978,199.27,False,0,0,0,0,0,0,46,46,1,-1,1.0000,143
Green,5,gecko,1,0,-,Green,minisnecko,1,1,defender_won,1020,34.00,False,132,31,132,101,132,0,46,46,0,132,0.5294,-1
Green,5,gecko,1,0,-,Green,minisnecko,2,1,defender_won,2241,74.70,False,90,49,90,52,90,0,46,46,0,179,0.5647,-1
Green,5,gecko,1,0,-,Green,minisnecko,3,1,defender_won,3078,102.60,False,69,40,69,39,69,0,46,46,0,206,0.5435,-1
Green,5,gecko,1,0,-,Green,minisnecko,5,1,defender_won,5771,192.37,False,61,46,61,23,61,0,46,46,0,301,0.5647,-1
Green,5,gecko,1,0,-,Green,minisnecko,10,1,force_destroyed_horizon,36000,1200.00,True,63,63,63,8,63,0,46,46,0,630,1.0000,-1
Green,5,gecko,1,0,-,Green,minisnecko,15,1,defender_won,20825,694.17,True,40,36,40,7,40,0,46,46,0,591,0.7059,-1
Green,5,gecko,1,0,-,Green,minisnecko,30,1,force_destroyed_horizon,36000,1200.00,True,50,49,50,3,50,0,46,46,0,1487,1.0000,153
Green,5,gecko,1,4,snecko,Green,minisnecko,0,1,castle_destroyed,887,29.57,False,0,0,0,0,0,30,676,46,1,-1,1.0000,143
Green,5,gecko,1,4,snecko,Green,minisnecko,1,1,castle_destroyed,11096,369.87,False,210,210,210,81,210,7,193,46,0,210,0.5294,365
Green,5,gecko,1,4,snecko,Green,minisnecko,2,1,castle_destroyed,2531,84.37,False,138,138,138,43,138,10,256,46,0,276,0.6847,368
Green,5,gecko,1,4,snecko,Green,minisnecko,3,1,castle_destroyed,1614,53.80,False,122,122,122,27,122,13,319,46,0,366,0.9600,385
Green,5,gecko,1,4,snecko,Green,minisnecko,5,1,castle_destroyed,1311,43.70,False,106,106,106,16,106,18,424,46,0,530,1.0000,224
Green,5,gecko,1,4,snecko,Green,minisnecko,10,1,castle_destroyed,1098,36.60,False,102,102,102,8,102,34,760,46,0,1020,1.0000,184
Green,5,gecko,1,4,snecko,Green,minisnecko,15,1,castle_destroyed,943,31.43,False,63,63,63,5,0,32,718,46,1,-1,1.0000,170
Green,5,gecko,1,4,snecko,Green,minisnecko,30,1,castle_destroyed,899,29.97,False,30,30,30,3,0,30,676,46,1,-1,1.0000,153
Green,5,gecko,3,0,-,Green,minisnecko,0,1,castle_destroyed,2108,70.27,False,0,0,0,0,0,0,138,138,3,-1,1.0000,143
Green,5,gecko,3,0,-,Green,minisnecko,1,1,defender_won,1232,41.07,False,242,152,242,92,242,0,138,138,0,242,0.5294,-1
Green,5,gecko,3,0,-,Green,minisnecko,2,1,defender_won,2730,91.00,False,163,128,163,44,163,0,138,138,0,325,0.6494,-1
Green,5,gecko,3,0,-,Green,minisnecko,3,1,defender_won,4737,157.90,False,130,111,130,29,130,0,138,138,0,389,0.7129,-1
Green,5,gecko,3,0,-,Green,minisnecko,5,1,defender_won,27506,916.87,True,108,105,108,17,108,0,138,138,0,540,1.0000,359
Green,5,gecko,3,0,-,Green,minisnecko,10,1,force_destroyed_horizon,36000,1200.00,True,95,93,95,8,95,0,138,138,0,950,1.0000,286
Green,5,gecko,3,0,-,Green,minisnecko,15,1,force_destroyed_horizon,36000,1200.00,True,114,113,114,5,114,0,138,138,0,1705,1.0000,187
Green,5,gecko,3,0,-,Green,minisnecko,30,1,force_destroyed_horizon,36000,1200.00,True,82,81,82,3,82,0,138,138,0,2440,1.0000,153
Green,5,gecko,3,4,snecko,Green,minisnecko,0,1,castle_destroyed,798,26.60,False,0,0,0,0,0,27,705,138,3,-1,1.0000,143
Green,5,gecko,3,4,snecko,Green,minisnecko,1,1,castle_destroyed,11156,371.87,False,270,270,270,81,270,9,327,138,0,270,0.5294,425
Green,5,gecko,3,4,snecko,Green,minisnecko,2,1,castle_destroyed,2218,73.93,False,179,179,179,43,179,12,390,138,0,357,0.8329,409
Green,5,gecko,3,4,snecko,Green,minisnecko,3,1,castle_destroyed,1658,55.27,False,149,149,149,27,149,15,453,138,0,445,1.0000,341
Green,5,gecko,3,4,snecko,Green,minisnecko,5,1,castle_destroyed,1350,45.00,False,132,132,132,16,132,22,600,138,0,660,1.0000,232
Green,5,gecko,3,4,snecko,Green,minisnecko,10,1,castle_destroyed,913,30.43,False,92,91,92,8,0,31,789,138,3,-1,1.0000,179
Green,5,gecko,3,4,snecko,Green,minisnecko,15,1,castle_destroyed,827,27.57,False,56,55,56,5,0,28,726,138,3,-1,1.0000,170
Green,5,gecko,3,4,snecko,Green,minisnecko,30,1,castle_destroyed,806,26.87,False,27,27,27,3,0,27,705,138,3,-1,1.0000,153
Green,5,gecko,5,0,-,Green,minisnecko,0,1,castle_destroyed,1358,45.27,False,0,0,0,0,0,0,230,230,5,-1,1.0000,143
Green,5,gecko,5,0,-,Green,minisnecko,1,1,defender_won,1307,43.57,False,307,218,307,89,307,0,230,230,0,307,0.5294,-1
Green,5,gecko,5,0,-,Green,minisnecko,2,1,defender_won,3617,120.57,False,204,178,204,44,204,0,230,230,0,408,0.7129,-1
Green,5,gecko,5,0,-,Green,minisnecko,3,1,defender_won,8656,288.53,False,160,150,160,29,160,0,230,230,0,479,0.9459,-1
Green,5,gecko,5,0,-,Green,minisnecko,5,1,defender_won,16911,563.70,False,136,131,136,17,136,0,230,230,0,677,1.0000,328
Green,5,gecko,5,0,-,Green,minisnecko,10,1,force_destroyed_horizon,36000,1200.00,True,107,106,107,8,107,0,230,230,0,1070,1.0000,286
Green,5,gecko,5,0,-,Green,minisnecko,15,1,force_destroyed_horizon,36000,1200.00,True,118,117,118,5,118,0,230,230,0,1765,1.0000,187
Green,5,gecko,5,0,-,Green,minisnecko,30,1,castle_destroyed,1858,61.93,False,62,62,62,3,0,0,230,230,5,-1,1.0000,153
Green,5,gecko,5,4,snecko,Green,minisnecko,0,1,castle_destroyed,728,24.27,False,0,0,0,0,0,25,755,230,5,-1,1.0000,143
Green,5,gecko,5,4,snecko,Green,minisnecko,1,1,castle_destroyed,11216,373.87,False,330,330,330,81,330,11,461,230,0,330,0.5294,485
Green,5,gecko,5,4,snecko,Green,minisnecko,2,1,castle_destroyed,2030,67.67,False,216,216,216,43,216,15,545,230,0,431,0.9459,457
Green,5,gecko,5,4,snecko,Green,minisnecko,3,1,castle_destroyed,1671,55.70,False,181,181,181,27,181,19,629,230,0,541,1.0000,326
Green,5,gecko,5,4,snecko,Green,minisnecko,5,1,castle_destroyed,1219,40.63,False,157,157,157,16,157,27,797,230,0,785,1.0000,232
Green,5,gecko,5,4,snecko,Green,minisnecko,10,1,castle_destroyed,803,26.77,False,81,80,81,8,0,27,797,230,5,-1,1.0000,179
Green,5,gecko,5,4,snecko,Green,minisnecko,15,1,castle_destroyed,748,24.93,False,50,50,50,5,0,25,755,230,5,-1,1.0000,170
Green,5,gecko,5,4,snecko,Green,minisnecko,30,1,castle_destroyed,738,24.60,False,25,25,25,3,0,25,755,230,5,-1,1.0000,153
Green,6,geico,1,0,-,Green,minisnecko,0,1,castle_destroyed,2944,98.13,False,0,0,0,0,0,0,212,212,1,-1,1.0000,244
Green,6,geico,1,0,-,Green,minisnecko,1,1,defender_won,973,32.43,False,240,117,240,166,240,0,212,212,0,240,0.3912,-1
Green,6,geico,1,0,-,Green,minisnecko,2,1,defender_won,1315,43.83,False,156,70,156,89,156,0,212,212,0,312,0.3953,-1
Green,6,geico,1,0,-,Green,minisnecko,3,1,defender_won,2205,73.50,False,164,115,164,60,164,0,212,212,0,491,0.3953,-1
Green,6,geico,1,0,-,Green,minisnecko,5,1,defender_won,4043,134.77,False,149,124,149,33,149,0,212,212,0,744,0.4094,-1
Green,6,geico,1,0,-,Green,minisnecko,10,1,defender_won,8110,270.33,False,132,120,132,16,132,0,212,212,0,1317,0.4941,-1
Green,6,geico,1,0,-,Green,minisnecko,15,1,defender_won,18156,605.20,True,130,125,130,10,130,0,212,212,0,1940,0.8612,-1
Green,6,geico,1,0,-,Green,minisnecko,30,1,force_destroyed_horizon,36000,1200.00,True,156,155,156,4,156,0,212,212,0,4669,1.0000,-1
Green,6,geico,1,4,snecko,Green,minisnecko,0,1,castle_destroyed,844,28.13,False,0,0,0,0,0,29,821,212,1,-1,1.0000,156
Green,6,geico,1,4,snecko,Green,minisnecko,1,1,castle_destroyed,11869,395.63,False,979,979,979,84,979,33,905,212,0,979,0.5082,1138
Green,6,geico,1,4,snecko,Green,minisnecko,2,1,castle_destroyed,2964,98.80,False,846,846,846,42,846,57,1409,212,0,1692,1.0000,837
Green,6,geico,1,4,snecko,Green,minisnecko,3,1,castle_destroyed,2630,87.67,False,785,785,785,28,785,79,1871,212,0,2353,1.0000,435
Green,6,geico,1,4,snecko,Green,minisnecko,5,1,castle_destroyed,1488,49.60,False,298,296,298,17,0,50,1262,212,1,-1,1.0000,289
Green,6,geico,1,4,snecko,Green,minisnecko,10,1,castle_destroyed,994,33.13,False,100,99,100,8,0,34,926,212,1,-1,1.0000,203
Green,6,geico,1,4,snecko,Green,minisnecko,15,1,castle_destroyed,886,29.53,False,60,59,60,6,0,30,842,212,1,-1,1.0000,172
Green,6,geico,1,4,snecko,Green,minisnecko,30,1,castle_destroyed,851,28.37,False,29,29,29,3,0,29,821,212,1,-1,1.0000,168
Green,6,geico,3,0,-,Green,minisnecko,0,1,castle_destroyed,1154,38.47,False,0,0,0,0,0,0,636,636,3,-1,1.0000,244
Green,6,geico,3,0,-,Green,minisnecko,1,1,defender_won,1246,41.53,False,501,380,501,158,501,0,636,636,0,501,0.3912,-1
Green,6,geico,3,0,-,Green,minisnecko,2,1,defender_won,2124,70.80,False,432,364,432,75,432,0,636,636,0,864,0.4024,-1
Green,6,geico,3,0,-,Green,minisnecko,3,1,defender_won,2969,98.97,False,338,295,338,50,338,0,636,636,0,1014,0.5012,-1
Green,6,geico,3,0,-,Green,minisnecko,5,1,defender_won,8381,279.37,False,313,301,313,27,313,0,636,636,0,1564,0.7265,-1
Green,6,geico,3,0,-,Green,minisnecko,10,1,defender_won,23111,770.37,True,286,282,286,13,286,0,636,636,0,2858,1.0000,1098
Green,6,geico,3,0,-,Green,minisnecko,15,1,defender_won,30913,1030.43,True,264,261,264,8,264,0,636,636,0,3947,1.0000,651
Green,6,geico,3,0,-,Green,minisnecko,30,1,castle_destroyed,2649,88.30,False,89,88,89,4,0,0,636,636,3,-1,1.0000,325
Green,6,geico,3,4,snecko,Green,minisnecko,0,1,castle_destroyed,704,23.47,False,0,0,0,0,0,24,1140,636,3,-1,1.0000,156
Green,6,geico,3,4,snecko,Green,minisnecko,1,1,castle_destroyed,11929,397.63,False,1039,1039,1039,84,1039,35,1371,636,0,1039,0.5082,1198
Green,6,geico,3,4,snecko,Green,minisnecko,2,1,castle_destroyed,2748,91.60,False,861,861,861,42,861,58,1854,636,0,1722,1.0000,791
Green,6,geico,3,4,snecko,Green,minisnecko,3,1,castle_destroyed,1514,50.47,False,505,502,505,28,0,51,1707,636,3,-1,1.0000,413
Green,6,geico,3,4,snecko,Green,minisnecko,5,1,castle_destroyed,928,30.93,False,186,184,186,17,0,31,1287,636,3,-1,1.0000,289
Green,6,geico,3,4,snecko,Green,minisnecko,10,1,castle_destroyed,754,25.13,False,76,75,76,8,0,26,1182,636,3,-1,1.0000,203
Green,6,geico,3,4,snecko,Green,minisnecko,15,1,castle_destroyed,724,24.13,False,49,48,49,6,0,25,1161,636,3,-1,1.0000,172
Green,6,geico,3,4,snecko,Green,minisnecko,30,1,castle_destroyed,709,23.63,False,24,24,24,3,0,24,1140,636,3,-1,1.0000,168
Green,6,geico,5,0,-,Green,minisnecko,0,1,castle_destroyed,824,27.47,False,0,0,0,0,0,0,1060,1060,5,-1,1.0000,244
Green,6,geico,5,0,-,Green,minisnecko,1,1,defender_won,1297,43.23,False,657,515,657,160,657,0,1060,1060,0,657,0.3912,-1
Green,6,geico,5,0,-,Green,minisnecko,2,1,defender_won,2564,85.47,False,546,488,546,75,546,0,1060,1060,0,1091,0.4276,-1
Green,6,geico,5,0,-,Green,minisnecko,3,1,defender_won,4280,142.67,False,469,440,469,43,469,0,1060,1060,0,1407,0.6112,-1
Green,6,geico,5,0,-,Green,minisnecko,5,1,defender_won,10349,344.97,False,434,424,434,27,434,0,1060,1060,0,2166,1.0000,1579
Green,6,geico,5,0,-,Green,minisnecko,10,1,defender_won,19976,665.87,True,375,370,375,13,375,0,1060,1060,0,3748,1.0000,676
Green,6,geico,5,0,-,Green,minisnecko,15,1,castle_destroyed,2749,91.63,False,184,183,184,8,0,0,1060,1060,5,-1,1.0000,577
Green,6,geico,5,0,-,Green,minisnecko,30,1,castle_destroyed,1414,47.13,False,48,47,48,4,0,0,1060,1060,5,-1,1.0000,325
Green,6,geico,5,4,snecko,Green,minisnecko,0,1,castle_destroyed,624,20.80,False,0,0,0,0,0,21,1501,1060,5,-1,1.0000,156
Green,6,geico,5,4,snecko,Green,minisnecko,1,1,castle_destroyed,11989,399.63,False,1099,1099,1099,84,1099,37,1837,1060,0,1099,0.5082,1258
Green,6,geico,5,4,snecko,Green,minisnecko,2,1,castle_destroyed,2625,87.50,False,887,887,887,42,887,60,2320,1060,0,1774,1.0000,733
Green,6,geico,5,4,snecko,Green,minisnecko,3,1,castle_destroyed,1179,39.30,False,393,390,393,28,0,40,1900,1060,5,-1,1.0000,402
Green,6,geico,5,4,snecko,Green,minisnecko,5,1,castle_destroyed,753,25.10,False,151,149,151,17,0,26,1606,1060,5,-1,1.0000,289
Green,6,geico,5,4,snecko,Green,minisnecko,10,1,castle_destroyed,654,21.80,False,66,65,66,8,0,22,1522,1060,5,-1,1.0000,203
Green,6,geico,5,4,snecko,Green,minisnecko,15,1,castle_destroyed,634,21.13,False,43,42,43,6,0,22,1522,1060,5,-1,1.0000,172
Green,6,geico,5,4,snecko,Green,minisnecko,30,1,castle_destroyed,629,20.97,False,21,21,21,3,0,21,1501,1060,5,-1,1.0000,168
Green,7,nom,1,0,-,Green,minisnecko,0,1,castle_destroyed,332,11.07,False,0,0,0,0,0,0,707,707,1,-1,1.0000,156
Green,7,nom,1,0,-,Green,minisnecko,1,1,defender_won,1147,38.23,False,401,280,401,130,401,0,707,707,0,401,0.5082,-1
Green,7,nom,1,0,-,Green,minisnecko,2,1,defender_won,2495,83.17,False,381,332,381,63,381,0,707,707,0,762,0.5082,-1
Green,7,nom,1,0,-,Green,minisnecko,3,1,defender_won,4387,146.23,False,397,371,397,39,397,0,707,707,0,1190,0.6112,-1
Green,7,nom,1,0,-,Green,minisnecko,5,1,defender_won,10850,361.67,False,356,347,356,22,356,0,707,707,0,1777,1.0000,-1
Green,7,nom,1,0,-,Green,minisnecko,10,1,force_destroyed_horizon,36000,1200.00,True,411,409,411,9,411,0,707,707,0,4110,1.0000,-1
Green,7,nom,1,0,-,Green,minisnecko,15,1,force_destroyed_horizon,36000,1200.00,True,381,380,381,6,381,0,707,707,0,5710,1.0000,-1
Green,7,nom,1,0,-,Green,minisnecko,30,1,castle_destroyed,545,18.17,False,19,18,19,3,0,0,707,707,1,-1,1.0000,177
Green,7,nom,1,4,snecko,Green,minisnecko,0,1,castle_destroyed,326,10.87,False,0,0,0,0,0,11,938,707,1,-1,1.0000,156
Green,7,nom,1,4,snecko,Green,minisnecko,1,1,castle_destroyed,11996,399.87,False,1104,1104,1104,84,1104,37,1484,707,0,1104,0.5082,1265
Green,7,nom,1,4,snecko,Green,minisnecko,2,1,castle_destroyed,1325,44.17,False,663,658,663,42,0,45,1652,707,1,-1,1.0000,727
Green,7,nom,1,4,snecko,Green,minisnecko,3,1,castle_destroyed,875,29.17,False,292,289,292,28,0,30,1337,707,1,-1,1.0000,426
Green,7,nom,1,4,snecko,Green,minisnecko,5,1,castle_destroyed,517,17.23,False,104,102,104,17,0,18,1085,707,1,-1,1.0000,251
Green,7,nom,1,4,snecko,Green,minisnecko,10,1,castle_destroyed,355,11.83,False,36,35,36,8,0,12,959,707,1,-1,1.0000,187
Green,7,nom,1,4,snecko,Green,minisnecko,15,1,castle_destroyed,357,11.90,False,24,24,24,6,0,12,959,707,1,-1,1.0000,172
Green,7,nom,1,4,snecko,Green,minisnecko,30,1,castle_destroyed,353,11.77,False,12,12,12,3,0,12,959,707,1,-1,1.0000,168
Green,7,nom,3,0,-,Green,minisnecko,0,1,castle_destroyed,236,7.87,False,0,0,0,0,0,0,2121,2121,3,-1,1.0000,156
Green,7,nom,3,0,-,Green,minisnecko,1,1,defender_won,1754,58.47,False,942,831,942,111,942,0,2121,2121,0,942,0.5082,-1
Green,7,nom,3,0,-,Green,minisnecko,2,1,defender_won,3619,120.63,False,777,736,777,47,777,0,2121,2121,0,1554,0.6565,-1
Green,7,nom,3,0,-,Green,minisnecko,3,1,castle_destroyed,2088,69.60,False,696,693,696,31,0,0,2121,2121,3,-1,1.0000,978
Green,7,nom,3,0,-,Green,minisnecko,5,1,castle_destroyed,659,21.97,False,132,130,132,19,0,0,2121,2121,3,-1,1.0000,547
Green,7,nom,3,0,-,Green,minisnecko,10,1,castle_destroyed,364,12.13,False,37,36,37,9,0,0,2121,2121,3,-1,1.0000,236
Green,7,nom,3,0,-,Green,minisnecko,15,1,castle_destroyed,300,10.00,False,20,20,20,6,0,0,2121,2121,3,-1,1.0000,204
Green,7,nom,3,0,-,Green,minisnecko,30,1,castle_destroyed,264,8.80,False,9,9,9,3,0,0,2121,2121,3,-1,1.0000,177
Green,7,nom,3,4,snecko,Green,minisnecko,0,1,castle_destroyed,236,7.87,False,0,0,0,0,0,8,2289,2121,3,-1,1.0000,156
Green,7,nom,3,4,snecko,Green,minisnecko,1,1,castle_destroyed,12042,401.40,False,1156,1156,1156,84,1156,39,2940,2121,0,1156,0.5082,1311
Green,7,nom,3,4,snecko,Green,minisnecko,2,1,castle_destroyed,877,29.23,False,439,434,439,42,0,30,2751,2121,3,-1,1.0000,755
Green,7,nom,3,4,snecko,Green,minisnecko,3,1,castle_destroyed,513,17.10,False,171,168,171,28,0,18,2499,2121,3,-1,1.0000,345
Green,7,nom,3,4,snecko,Green,minisnecko,5,1,castle_destroyed,394,13.13,False,79,77,79,17,0,14,2415,2121,3,-1,1.0000,318
Green,7,nom,3,4,snecko,Green,minisnecko,10,1,castle_destroyed,251,8.37,False,26,25,26,8,0,9,2310,2121,3,-1,1.0000,187
Green,7,nom,3,4,snecko,Green,minisnecko,15,1,castle_destroyed,248,8.27,False,17,16,17,6,0,9,2310,2121,3,-1,1.0000,172
Green,7,nom,3,4,snecko,Green,minisnecko,30,1,castle_destroyed,257,8.57,False,9,9,9,3,0,9,2310,2121,3,-1,1.0000,168
Green,7,nom,5,0,-,Green,minisnecko,0,1,castle_destroyed,236,7.87,False,0,0,0,0,0,0,3535,3535,5,-1,1.0000,156
Green,7,nom,5,0,-,Green,minisnecko,1,1,defender_won,1891,63.03,False,1035,930,1035,105,1035,0,3535,3535,0,1035,0.5082,-1
Green,7,nom,5,0,-,Green,minisnecko,2,1,castle_destroyed,1711,57.03,False,856,851,856,47,0,0,3535,3535,5,-1,1.0000,1397
Green,7,nom,5,0,-,Green,minisnecko,3,1,castle_destroyed,1008,33.60,False,336,333,336,31,0,0,3535,3535,5,-1,1.0000,801
Green,7,nom,5,0,-,Green,minisnecko,5,1,castle_destroyed,584,19.47,False,117,115,117,19,0,0,3535,3535,5,-1,1.0000,469
Green,7,nom,5,0,-,Green,minisnecko,10,1,castle_destroyed,296,9.87,False,30,29,30,9,0,0,3535,3535,5,-1,1.0000,236
Green,7,nom,5,0,-,Green,minisnecko,15,1,castle_destroyed,276,9.20,False,19,18,19,6,0,0,3535,3535,5,-1,1.0000,204
Green,7,nom,5,0,-,Green,minisnecko,30,1,castle_destroyed,257,8.57,False,9,9,9,3,0,0,3535,3535,5,-1,1.0000,177
Green,7,nom,5,4,snecko,Green,minisnecko,0,1,castle_destroyed,236,7.87,False,0,0,0,0,0,8,3703,3535,5,-1,1.0000,156
Green,7,nom,5,4,snecko,Green,minisnecko,1,1,castle_destroyed,12102,403.40,False,1216,1216,1216,84,1216,41,4396,3535,0,1216,0.5082,1371
Green,7,nom,5,4,snecko,Green,minisnecko,2,1,castle_destroyed,769,25.63,False,385,380,385,42,0,26,4081,3535,5,-1,1.0000,657
Green,7,nom,5,4,snecko,Green,minisnecko,3,1,castle_destroyed,471,15.70,False,157,154,157,28,0,16,3871,3535,5,-1,1.0000,357
Green,7,nom,5,4,snecko,Green,minisnecko,5,1,castle_destroyed,356,11.87,False,72,70,72,17,0,12,3787,3535,5,-1,1.0000,297
Green,7,nom,5,4,snecko,Green,minisnecko,10,1,castle_destroyed,248,8.27,False,25,24,25,8,0,9,3724,3535,5,-1,1.0000,187
Green,7,nom,5,4,snecko,Green,minisnecko,15,1,castle_destroyed,246,8.20,False,17,16,17,6,0,9,3724,3535,5,-1,1.0000,172
Green,7,nom,5,4,snecko,Green,minisnecko,30,1,castle_destroyed,248,8.27,False,9,8,9,3,0,9,3724,3535,5,-1,1.0000,168
Green,8,trogdor,1,0,-,Green,minisnecko,0,1,castle_destroyed,491,16.37,False,0,0,0,0,0,0,17880,17880,1,-1,1.0000,341
Green,8,trogdor,1,0,-,Green,minisnecko,1,1,defender_won,3626,120.87,False,3253,3001,3253,255,3253,0,17880,17880,0,3253,0.3118,-1
Green,8,trogdor,1,0,-,Green,minisnecko,2,1,defender_won,7154,238.47,False,3188,3076,3188,127,3188,0,17880,17880,0,6376,0.3176,-1
Green,8,trogdor,1,0,-,Green,minisnecko,3,1,defender_won,11133,371.10,False,3151,3101,3151,85,3151,0,17880,17880,0,9453,0.3247,-1
Green,8,trogdor,1,0,-,Green,minisnecko,5,1,defender_won,17786,592.87,False,3097,3061,3097,51,3097,0,17880,17880,0,15484,0.3388,-1
Green,8,trogdor,1,0,-,Green,minisnecko,10,1,defender_won,34424,1147.47,True,2989,2971,2989,25,2989,0,17880,17880,0,29884,0.3741,-1
Green,8,trogdor,1,0,-,Green,minisnecko,15,1,survived_horizon,36000,1200.00,True,2400,2391,2400,17,0,0,17880,17880,1,-1,0.4094,-1
Green,8,trogdor,1,0,-,Green,minisnecko,30,1,survived_horizon,36000,1200.00,True,1200,1196,1200,8,0,0,17880,17880,1,-1,0.5153,-1
Green,8,trogdor,1,4,snecko,Green,minisnecko,0,1,castle_destroyed,341,11.37,False,0,0,0,0,0,12,18132,17880,1,-1,1.0000,156
Green,8,trogdor,1,4,snecko,Green,minisnecko,1,1,force_destroyed_horizon,36000,1200.00,True,35428,35428,35428,84,35428,1181,42681,17880,0,35428,0.5082,35585
Green,8,trogdor,1,4,snecko,Green,minisnecko,2,1,survived_horizon,36000,1200.00,True,18000,17994,18000,42,0,1200,43080,17880,1,-1,1.0000,787
Green,8,trogdor,1,4,snecko,Green,minisnecko,3,1,castle_destroyed,548,18.27,False,183,180,183,28,0,19,18279,17880,1,-1,1.0000,435
Green,8,trogdor,1,4,snecko,Green,minisnecko,5,1,castle_destroyed,491,16.37,False,99,97,99,17,0,17,18237,17880,1,-1,1.0000,314
Green,8,trogdor,1,4,snecko,Green,minisnecko,10,1,castle_destroyed,491,16.37,False,50,49,50,8,0,17,18237,17880,1,-1,1.0000,203
Green,8,trogdor,1,4,snecko,Green,minisnecko,15,1,castle_destroyed,341,11.37,False,23,23,23,6,0,12,18132,17880,1,-1,1.0000,172
Green,8,trogdor,1,4,snecko,Green,minisnecko,30,1,castle_destroyed,341,11.37,False,12,12,12,3,0,12,18132,17880,1,-1,1.0000,168
Green,8,trogdor,3,0,-,Green,minisnecko,0,1,castle_destroyed,371,12.37,False,0,0,0,0,0,0,53640,53640,3,-1,1.0000,341
Green,8,trogdor,3,0,-,Green,minisnecko,1,1,defender_won,7317,243.90,False,6867,6661,6867,206,6867,0,53640,53640,0,6867,0.3118,-1
Green,8,trogdor,3,0,-,Green,minisnecko,2,1,defender_won,15019,500.63,False,6872,6804,6872,97,6872,0,53640,53640,0,13743,0.6341,-1
Green,8,trogdor,3,0,-,Green,minisnecko,3,1,defender_won,24290,809.67,True,6979,6954,6979,64,6979,0,53640,53640,0,20936,1.0000,-1
Green,8,trogdor,3,0,-,Green,minisnecko,5,1,force_destroyed_horizon,36000,1200.00,True,7100,7083,7100,39,7100,0,53640,53640,0,35500,1.0000,-1
Green,8,trogdor,3,0,-,Green,minisnecko,10,1,survived_horizon,36000,1200.00,True,3600,3599,3600,18,0,0,53640,53640,3,-1,1.0000,-1
Green,8,trogdor,3,0,-,Green,minisnecko,15,1,survived_horizon,36000,1200.00,True,2400,2400,2400,13,0,0,53640,53640,3,-1,1.0000,-1
Green,8,trogdor,3,0,-,Green,minisnecko,30,1,survived_horizon,36000,1200.00,True,1200,1199,1200,6,0,0,53640,53640,3,-1,1.0000,-1
Green,8,trogdor,3,4,snecko,Green,minisnecko,0,1,castle_destroyed,341,11.37,False,0,0,0,0,0,12,53892,53640,3,-1,1.0000,156
Green,8,trogdor,3,4,snecko,Green,minisnecko,1,1,force_destroyed_horizon,36000,1200.00,True,35488,35488,35488,84,35488,1183,78483,53640,0,35488,0.5082,35645
Green,8,trogdor,3,4,snecko,Green,minisnecko,2,1,survived_horizon,36000,1200.00,True,18000,17994,18000,42,0,1200,78840,53640,3,-1,1.0000,787
Green,8,trogdor,3,4,snecko,Green,minisnecko,3,1,castle_destroyed,548,18.27,False,183,180,183,28,0,19,54039,53640,3,-1,1.0000,432
