attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Orange,8,hwy,3,0,-,Orange,phil,26,1,survived_horizon,36000,1200.00,True,1385,1382,5540,8,0,0,59784,59784,3,-1,1.0000,-1
Orange,8,hwy,3,0,-,Orange,phil,28,1,survived_horizon,36000,1200.00,True,1286,1283,5144,8,0,0,59784,59784,3,-1,1.0000,-1
Orange,8,hwy,3,0,-,Orange,phil,30,1,survived_horizon,36000,1200.00,True,1200,1198,4800,7,0,0,59784,59784,3,-1,1.0000,-1
Orange,8,hwy,3,0,-,Orange,phil,32,1,survived_horizon,36000,1200.00,True,1125,1123,4500,7,0,0,59784,59784,3,-1,1.0000,-1
Orange,8,hwy,3,0,-,Orange,phil,35,1,survived_horizon,36000,1200.00,True,1029,1027,4116,6,0,0,59784,59784,3,-1,1.0000,-1
Orange,8,hwy,3,0,-,Orange,phil,38,1,survived_horizon,36000,1200.00,True,948,946,3792,5,0,0,59784,59784,3,-1,1.0000,-1
Orange,8,hwy,3,0,-,Orange,phil,40,1,survived_horizon,36000,1200.00,True,900,899,3600,5,0,0,59784,59784,3,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,0,1,castle_destroyed,598,19.93,False,0,0,0,0,0,0,79712,79712,4,-1,1.0000,568
Orange,8,hwy,4,0,-,Orange,phil,10,1,survived_horizon,36000,1200.00,True,3600,3594,14400,20,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,12,1,survived_horizon,36000,1200.00,True,3000,2996,12000,17,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,15,1,survived_horizon,36000,1200.00,True,2400,2396,9600,13,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,16,1,survived_horizon,36000,1200.00,True,2250,2247,9000,13,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,18,1,survived_horizon,36000,1200.00,True,2000,1998,8000,11,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,20,1,survived_horizon,36000,1200.00,True,1800,1798,7200,10,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,21,1,survived_horizon,36000,1200.00,True,1715,1713,6860,9,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,22,1,survived_horizon,36000,1200.00,True,1637,1635,6548,9,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,24,1,survived_horizon,36000,1200.00,True,1500,1499,6000,8,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,25,1,castle_destroyed,1507,50.23,False,61,60,244,7,0,0,79712,79712,4,-1,1.0000,1357
Orange,8,hwy,4,0,-,Orange,phil,26,1,survived_horizon,36000,1200.00,True,1385,1384,5540,7,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,28,1,castle_destroyed,2251,75.03,False,81,80,324,7,0,0,79712,79712,4,-1,1.0000,1801
Orange,8,hwy,4,0,-,Orange,phil,30,1,survived_horizon,36000,1200.00,True,1200,1199,4800,6,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,32,1,survived_horizon,36000,1200.00,True,1125,1124,4500,7,0,0,79712,79712,4,-1,1.0000,-1
Orange,8,hwy,4,0,-,Orange,phil,35,1,castle_destroyed,1651,55.03,False,48,47,192,6,0,0,79712,79712,4,-1,1.0000,1201
Orange,8,hwy,4,0,-,Orange,phil,38,1,castle_destroyed,2251,75.03,False,60,59,240,5,0,0,79712,79712,4,-1,1.0000,2101
Orange,8,hwy,4,0,-,Orange,phil,40,1,castle_destroyed,2401,80.03,False,61,60,244,5,0,0,79712,79712,4,-1,1.0000,2251
Orange,8,hwy,5,0,-,Orange,phil,0,1,castle_destroyed,598,19.93,False,0,0,0,0,0,0,99640,99640,5,-1,1.0000,568
Orange,8,hwy,5,0,-,Orange,phil,10,1,survived_horizon,36000,1200.00,True,3600,3597,14400,20,0,0,99640,99640,5,-1,1.0000,-1
Orange,8,hwy,5,0,-,Orange,phil,12,1,survived_horizon,36000,1200.00,True,3000,2999,12000,17,0,0,99640,99640,5,-1,1.0000,-1
Orange,8,hwy,5,0,-,Orange,phil,15,1,survived_horizon,36000,1200.00,True,2400,2398,9600,13,0,0,99640,99640,5,-1,1.0000,-1
Orange,8,hwy,5,0,-,Orange,phil,16,1,survived_horizon,36000,1200.00,True,2250,2249,9000,12,0,0,99640,99640,5,-1,1.0000,-1
Orange,8,hwy,5,0,-,Orange,phil,18,1,castle_destroyed,2403,80.10,False,134,133,536,11,0,0,99640,99640,5,-1,1.0000,1953
Orange,8,hwy,5,0,-,Orange,phil,20,1,survived_horizon,36000,1200.00,True,1800,1798,7200,10,0,0,99640,99640,5,-1,1.0000,-1
Orange,8,hwy,5,0,-,Orange,phil,21,1,castle_destroyed,1815,60.50,False,87,86,348,9,0,0,99640,99640,5,-1,1.0000,1665
Orange,8,hwy,5,0,-,Orange,phil,22,1,castle_destroyed,2409,80.30,False,110,109,440,9,0,0,99640,99640,5,-1,1.0000,1659
Orange,8,hwy,5,0,-,Orange,phil,24,1,castle_destroyed,1808,60.27,False,76,75,304,8,0,0,99640,99640,5,-1,1.0000,1658
Orange,8,hwy,5,0,-,Orange,phil,25,1,castle_destroyed,1205,40.17,False,49,48,196,7,0,0,99640,99640,5,-1,1.0000,1055
Orange,8,hwy,5,0,-,Orange,phil,26,1,castle_destroyed,2271,75.70,False,88,87,352,7,0,0,99640,99640,5,-1,1.0000,1671
Orange,8,hwy,5,0,-,Orange,phil,28,1,castle_destroyed,1664,55.47,False,60,59,240,7,0,0,99640,99640,5,-1,1.0000,1514
Orange,8,hwy,5,0,-,Orange,phil,30,1,survived_horizon,36000,1200.00,True,1200,1199,4800,6,0,0,99640,99640,5,-1,1.0000,-1
Orange,8,hwy,5,0,-,Orange,phil,32,1,castle_destroyed,2401,80.03,False,76,75,304,6,0,0,99640,99640,5,-1,1.0000,2251
Orange,8,hwy,5,0,-,Orange,phil,35,1,castle_destroyed,1366,45.53,False,40,39,160,5,0,0,99640,99640,5,-1,1.0000,1201
Orange,8,hwy,5,0,-,Orange,phil,38,1,castle_destroyed,959,31.97,False,26,25,104,5,0,0,99640,99640,5,-1,1.0000,809
Orange,8,hwy,5,0,-,Orange,phil,40,1,castle_destroyed,886,29.53,False,23,22,92,5,0,0,99640,99640,5,-1,1.0000,762
Purple,8,bigblobbo,3,0,-,Purple,cant,0,1,castle_destroyed,881,29.37,False,0,0,0,0,0,0,38280,38280,3,-1,1.0000,851
Purple,8,bigblobbo,3,0,-,Purple,cant,10,1,force_destroyed,31899,1063.30,True,3190,3184,3190,21,3190,0,38280,38280,0,31899,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,12,1,survived_horizon,36000,1200.00,True,3000,2998,3000,19,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,15,1,survived_horizon,36000,1200.00,True,2400,2399,2400,14,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,16,1,survived_horizon,36000,1200.00,True,2250,2249,2250,13,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,18,1,survived_horizon,36000,1200.00,True,2000,1999,2000,11,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,20,1,survived_horizon,36000,1200.00,True,1800,1799,1800,10,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,21,1,survived_horizon,36000,1200.00,True,1715,1713,1715,10,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,22,1,survived_horizon,36000,1200.00,True,1637,1636,1637,9,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,24,1,survived_horizon,36000,1200.00,True,1500,1499,1500,8,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,25,1,survived_horizon,36000,1200.00,True,1440,1439,1440,8,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,26,1,survived_horizon,36000,1200.00,True,1385,1384,1385,7,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,28,1,survived_horizon,36000,1200.00,True,1286,1285,1286,7,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,30,1,survived_horizon,36000,1200.00,True,1200,1200,1200,7,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,32,1,survived_horizon,36000,1200.00,True,1125,1125,1125,6,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,35,1,survived_horizon,36000,1200.00,True,1029,1028,1029,5,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,38,1,survived_horizon,36000,1200.00,True,948,947,948,5,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,3,0,-,Purple,cant,40,1,survived_horizon,36000,1200.00,True,900,900,900,5,0,0,38280,38280,3,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,0,1,castle_destroyed,881,29.37,False,0,0,0,0,0,0,51040,51040,4,-1,1.0000,851
Purple,8,bigblobbo,4,0,-,Purple,cant,10,1,survived_horizon,36000,1200.00,True,3600,3598,3600,18,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,12,1,survived_horizon,36000,1200.00,True,3000,2998,3000,15,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,15,1,survived_horizon,36000,1200.00,True,2400,2399,2400,12,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,16,1,survived_horizon,36000,1200.00,True,2250,2249,2250,12,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,18,1,survived_horizon,36000,1200.00,True,2000,1999,2000,10,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,20,1,survived_horizon,36000,1200.00,True,1800,1799,1800,9,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,21,1,survived_horizon,36000,1200.00,True,1715,1713,1715,9,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,22,1,survived_horizon,36000,1200.00,True,1637,1636,1637,8,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,24,1,survived_horizon,36000,1200.00,True,1500,1499,1500,7,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,25,1,survived_horizon,36000,1200.00,True,1440,1439,1440,7,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,26,1,castle_destroyed,3880,129.33,False,150,149,150,6,0,0,51040,51040,4,-1,1.0000,3280
Purple,8,bigblobbo,4,0,-,Purple,cant,28,1,castle_destroyed,2832,94.40,False,102,101,102,6,0,0,51040,51040,4,-1,1.0000,2382
Purple,8,bigblobbo,4,0,-,Purple,cant,30,1,survived_horizon,36000,1200.00,True,1200,1200,1200,6,0,0,51040,51040,4,-1,1.0000,-1
Purple,8,bigblobbo,4,0,-,Purple,cant,32,1,castle_destroyed,6280,209.33,False,197,196,197,6,0,0,51040,51040,4,-1,1.0000,3880
Purple,8,bigblobbo,4,0,-,Purple,cant,35,1,castle_destroyed,3430,114.33,False,98,98,98,5,0,0,51040,51040,4,-1,1.0000,2980
Purple,8,bigblobbo,4,0,-,Purple,cant,38,1,castle_destroyed,4491,149.70,False,119,118,119,4,0,0,51040,51040,4,-1,1.0000,4341
Purple,8,bigblobbo,4,0,-,Purple,cant,40,1,castle_destroyed,2230,74.33,False,56,56,56,4,0,0,51040,51040,4,-1,1.0000,2080
Purple,8,bigblobbo,5,0,-,Purple,cant,0,1,castle_destroyed,881,29.37,False,0,0,0,0,0,0,63800,63800,5,-1,1.0000,851
Purple,8,bigblobbo,5,0,-,Purple,cant,10,1,survived_horizon,36000,1200.00,True,3600,3598,3600,18,0,0,63800,63800,5,-1,1.0000,-1
Purple,8,bigblobbo,5,0,-,Purple,cant,12,1,castle_destroyed,3584,119.47,False,299,298,299,15,0,0,63800,63800,5,-1,1.0000,3284
Purple,8,bigblobbo,5,0,-,Purple,cant,15,1,survived_horizon,36000,1200.00,True,2400,2399,2400,12,0,0,63800,63800,5,-1,1.0000,-1
Purple,8,bigblobbo,5,0,-,Purple,cant,16,1,castle_destroyed,5080,169.33,False,318,317,318,11,0,0,63800,63800,5,-1,1.0000,3880
Purple,8,bigblobbo,5,0,-,Purple,cant,18,1,castle_destroyed,3139,104.63,False,175,174,175,10,0,0,63800,63800,5,-1,1.0000,2689
Purple,8,bigblobbo,5,0,-,Purple,cant,20,1,castle_destroyed,2387,79.57,False,120,119,120,9,0,0,63800,63800,5,-1,1.0000,2087
Purple,8,bigblobbo,5,0,-,Purple,cant,21,1,castle_destroyed,3283,109.43,False,157,156,157,8,0,0,63800,63800,5,-1,1.0000,3133
Purple,8,bigblobbo,5,0,-,Purple,cant,22,1,castle_destroyed,5090,169.67,False,232,231,232,8,0,0,63800,63800,5,-1,1.0000,4340
Purple,8,bigblobbo,5,0,-,Purple,cant,24,1,survived_horizon,36000,1200.00,True,1500,1499,1500,7,0,0,63800,63800,5,-1,1.0000,-1
Purple,8,bigblobbo,5,0,-,Purple,cant,25,1,castle_destroyed,2583,86.10,False,104,103,104,7,0,0,63800,63800,5,-1,1.0000,2433
Purple,8,bigblobbo,5,0,-,Purple,cant,26,1,castle_destroyed,3280,109.33,False,127,126,127,6,0,0,63800,63800,5,-1,1.0000,2894
Purple,8,bigblobbo,5,0,-,Purple,cant,28,1,castle_destroyed,2108,70.27,False,76,75,76,6,0,0,63800,63800,5,-1,1.0000,1658
Purple,8,bigblobbo,5,0,-,Purple,cant,30,1,castle_destroyed,2046,68.20,False,69,68,69,6,0,0,63800,63800,5,-1,1.0000,1896
Purple,8,bigblobbo,5,0,-,Purple,cant,32,1,castle_destroyed,2239,74.63,False,70,70,70,5,0,0,63800,63800,5,-1,1.0000,2089
Purple,8,bigblobbo,5,0,-,Purple,cant,35,1,castle_destroyed,1334,44.47,False,39,38,39,5,0,0,63800,63800,5,-1,1.0000,1093
Purple,8,bigblobbo,5,0,-,Purple,cant,38,1,castle_destroyed,1149,38.30,False,31,30,31,4,0,0,63800,63800,5,-1,1.0000,1018
Purple,8,bigblobbo,5,0,-,Purple,cant,40,1,castle_destroyed,1088,36.27,False,28,27,28,4,0,0,63800,63800,5,-1,1.0000,991
Red,8,draggo,3,0,-,Red,derpyberd,0,1,castle_destroyed,881,29.37,False,0,0,0,0,0,0,56712,56712,3,-1,1.0000,851
Red,8,draggo,3,0,-,Red,derpyberd,10,1,survived_horizon,36000,1200.00,True,3600,3596,3600,28,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,12,1,survived_horizon,36000,1200.00,True,3000,2997,3000,24,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,15,1,survived_horizon,36000,1200.00,True,2400,2398,2400,19,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,16,1,survived_horizon,36000,1200.00,True,2250,2248,2250,17,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,18,1,survived_horizon,36000,1200.00,True,2000,1998,2000,15,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,20,1,survived_horizon,36000,1200.00,True,1800,1799,1800,14,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,21,1,survived_horizon,36000,1200.00,True,1715,1713,1715,13,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,22,1,survived_horizon,36000,1200.00,True,1637,1635,1637,12,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,24,1,survived_horizon,36000,1200.00,True,1500,1499,1500,11,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,25,1,survived_horizon,36000,1200.00,True,1440,1439,1440,10,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,26,1,survived_horizon,36000,1200.00,True,1385,1384,1385,10,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,28,1,survived_horizon,36000,1200.00,True,1286,1284,1286,9,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,30,1,survived_horizon,36000,1200.00,True,1200,1199,1200,9,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,32,1,survived_horizon,36000,1200.00,True,1125,1125,1125,8,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,35,1,survived_horizon,36000,1200.00,True,1029,1028,1029,7,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,38,1,survived_horizon,36000,1200.00,True,948,947,948,7,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,3,0,-,Red,derpyberd,40,1,survived_horizon,36000,1200.00,True,900,900,900,6,0,0,56712,56712,3,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,0,1,castle_destroyed,881,29.37,False,0,0,0,0,0,0,75616,75616,4,-1,1.0000,851
Red,8,draggo,4,0,-,Red,derpyberd,10,1,survived_horizon,36000,1200.00,True,3600,3599,3600,25,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,12,1,survived_horizon,36000,1200.00,True,3000,2999,3000,21,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,15,1,survived_horizon,36000,1200.00,True,2400,2398,2400,17,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,16,1,survived_horizon,36000,1200.00,True,2250,2248,2250,16,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,18,1,survived_horizon,36000,1200.00,True,2000,1998,2000,14,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,20,1,survived_horizon,36000,1200.00,True,1800,1799,1800,12,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,21,1,survived_horizon,36000,1200.00,True,1715,1713,1715,12,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,22,1,survived_horizon,36000,1200.00,True,1637,1635,1637,11,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,24,1,survived_horizon,36000,1200.00,True,1500,1499,1500,10,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,25,1,survived_horizon,36000,1200.00,True,1440,1439,1440,10,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,26,1,survived_horizon,36000,1200.00,True,1385,1384,1385,9,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,28,1,castle_destroyed,2752,91.73,False,99,98,99,8,0,0,75616,75616,4,-1,1.0000,2002
Red,8,draggo,4,0,-,Red,derpyberd,30,1,survived_horizon,36000,1200.00,True,1200,1199,1200,8,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,32,1,survived_horizon,36000,1200.00,True,1125,1125,1125,8,0,0,75616,75616,4,-1,1.0000,-1
Red,8,draggo,4,0,-,Red,derpyberd,35,1,castle_destroyed,2601,86.70,False,75,74,75,7,0,0,75616,75616,4,-1,1.0000,2001
Red,8,draggo,4,0,-,Red,derpyberd,38,1,castle_destroyed,3052,101.73,False,81,80,81,6,0,0,75616,75616,4,-1,1.0000,2902
Red,8,draggo,4,0,-,Red,derpyberd,40,1,castle_destroyed,3201,106.70,False,81,80,81,6,0,0,75616,75616,4,-1,1.0000,3051
Red,8,draggo,5,0,-,Red,derpyberd,0,1,castle_destroyed,881,29.37,False,0,0,0,0,0,0,94520,94520,5,-1,1.0000,851
Red,8,draggo,5,0,-,Red,derpyberd,10,1,survived_horizon,36000,1200.00,True,3600,3599,3600,23,0,0,94520,94520,5,-1,1.0000,-1
Red,8,draggo,5,0,-,Red,derpyberd,12,1,survived_horizon,36000,1200.00,True,3000,2999,3000,21,0,0,94520,94520,5,-1,1.0000,-1
Red,8,draggo,5,0,-,Red,derpyberd,15,1,survived_horizon,36000,1200.00,True,2400,2398,2400,17,0,0,94520,94520,5,-1,1.0000,-1
Red,8,draggo,5,0,-,Red,derpyberd,16,1,castle_destroyed,5151,171.70,False,322,321,322,15,0,0,94520,94520,5,-1,1.0000,3951
Red,8,draggo,5,0,-,Red,derpyberd,18,1,castle_destroyed,3054,101.80,False,170,169,170,14,0,0,94520,94520,5,-1,1.0000,2604
Red,8,draggo,5,0,-,Red,derpyberd,20,1,castle_destroyed,3354,111.80,False,168,167,168,12,0,0,94520,94520,5,-1,1.0000,3054
Red,8,draggo,5,0,-,Red,derpyberd,21,1,castle_destroyed,4256,141.87,False,203,202,203,12,0,0,94520,94520,5,-1,1.0000,3206
Red,8,draggo,5,0,-,Red,derpyberd,22,1,castle_destroyed,3819,127.30,False,174,173,174,11,0,0,94520,94520,5,-1,1.0000,2919
Red,8,draggo,5,0,-,Red,derpyberd,24,1,castle_destroyed,3515,117.17,False,147,146,147,10,0,0,94520,94520,5,-1,1.0000,2915
Red,8,draggo,5,0,-,Red,derpyberd,25,1,castle_destroyed,2614,87.13,False,105,104,105,10,0,0,94520,94520,5,-1,1.0000,2464
Red,8,draggo,5,0,-,Red,derpyberd,26,1,castle_destroyed,4122,137.40,False,159,158,159,9,0,0,94520,94520,5,-1,1.0000,3522
Red,8,draggo,5,0,-,Red,derpyberd,28,1,castle_destroyed,2752,91.73,False,99,98,99,8,0,0,94520,94520,5,-1,1.0000,2002
Red,8,draggo,5,0,-,Red,derpyberd,30,1,castle_destroyed,2353,78.43,False,79,78,79,8,0,0,94520,94520,5,-1,1.0000,2203
Red,8,draggo,5,0,-,Red,derpyberd,32,1,castle_destroyed,3203,106.77,False,101,100,101,7,0,0,94520,94520,5,-1,1.0000,3053
Red,8,draggo,5,0,-,Red,derpyberd,35,1,castle_destroyed,1720,57.33,False,50,49,50,7,0,0,94520,94520,5,-1,1.0000,1551
Red,8,draggo,5,0,-,Red,derpyberd,38,1,castle_destroyed,1257,41.90,False,34,33,34,6,0,0,94520,94520,5,-1,1.0000,1107
Red,8,draggo,5,0,-,Red,derpyberd,40,1,castle_destroyed,1134,37.80,False,29,28,29,6,0,0,94520,94520,5,-1,1.0000,1012
White,8,corn,3,0,-,White,doggo,0,1,castle_destroyed,1731,57.70,False,0,0,0,0,0,0,69000,69000,3,-1,1.0000,1701
White,8,corn,3,0,-,White,doggo,10,1,survived_horizon,36000,1200.00,True,3600,3598,10800,31,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,12,1,survived_horizon,36000,1200.00,True,3000,2999,9000,26,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,15,1,survived_horizon,36000,1200.00,True,2400,2399,7200,20,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,16,1,survived_horizon,36000,1200.00,True,2250,2250,6750,19,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,18,1,survived_horizon,36000,1200.00,True,2000,1998,6000,17,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,20,1,survived_horizon,36000,1200.00,True,1800,1798,5400,15,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,21,1,survived_horizon,36000,1200.00,True,1715,1713,5145,14,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,22,1,survived_horizon,36000,1200.00,True,1637,1635,4911,14,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,24,1,survived_horizon,36000,1200.00,True,1500,1499,4500,12,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,25,1,survived_horizon,36000,1200.00,True,1440,1439,4320,11,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,26,1,survived_horizon,36000,1200.00,True,1385,1384,4155,11,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,28,1,survived_horizon,36000,1200.00,True,1286,1285,3858,10,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,30,1,survived_horizon,36000,1200.00,True,1200,1199,3600,10,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,32,1,survived_horizon,36000,1200.00,True,1125,1124,3375,9,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,35,1,survived_horizon,36000,1200.00,True,1029,1028,3087,8,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,38,1,survived_horizon,36000,1200.00,True,948,947,2844,7,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,3,0,-,White,doggo,40,1,survived_horizon,36000,1200.00,True,900,900,2700,7,0,0,69000,69000,3,-1,1.0000,-1
White,8,corn,4,0,-,White,doggo,0,1,castle_destroyed,1731,57.70,False,0,0,0,0,0,0,92000,92000,4,-1,1.0000,1701
White,8,corn,4,0,-,White,doggo,10,1,survived_horizon,36000,1200.00,True,3600,3598,10800,28,0,0,92000,92000,4,-1,1.0000,-1
White,8,corn,4,0,-,White,doggo,12,1,survived_horizon,36000,1200.00,True,3000,2999,9000,23,0,0,92000,92000,4,-1,1.0000,-1
White,8,corn,4,0,-,White,doggo,15,1,survived_horizon,36000,1200.00,True,2400,2399,7200,18,0,0,92000,92000,4,-1,1.0000,-1
White,8,corn,4,0,-,White,doggo,16,1,survived_horizon,36000,1200.00,True,2250,2250,6750,18,0,0,92000,92000,4,-1,1.0000,-1
White,8,corn,4,0,-,White,doggo,18,1,survived_horizon,36000,1200.00,True,2000,1998,6000,15,0,0,92000,92000,4,-1,1.0000,-1
White,8,corn,4,0,-,White,doggo,20,1,survived_horizon,36000,1200.00,True,1800,1798,5400,14,0,0,92000,92000,4,-1,1.0000,-1
White,8,corn,4,0,-,White,doggo,21,1,survived_horizon,36000,1200.00,True,1715,1713,5145,13,0,0,92000,92000,4,-1,1.0000,-1
White,8,corn,4,0,-,White,doggo,22,1,survived_horizon,36000,1200.00,True,1637,1635,4911,13,0,0,92000,92000,4,-1,1.0000,-1
