attacker_team,tier,attacker_unit,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,attacker_hp,attacker_max_hp,deepest_progress,first_castle_hit_tick,peak_blockers,attacker_died_tick,spend_at_attacker_death
Orange,7,tiger,Orange,phil,3,1,attacker_killed,2116,70.53,False,706,631,2824,0,9500,0.3294,-1,96,2116,2824
Orange,7,tiger,Orange,phil,5,1,attacker_killed,2417,80.57,False,484,439,1936,0,9500,0.3335,-1,60,2417,1936
Orange,7,tiger,Orange,phil,10,1,attacker_killed,4134,137.80,False,414,396,1656,0,9500,0.3441,-1,22,4134,1656
Orange,7,tiger,Orange,phil,15,1,attacker_killed,6702,223.40,False,447,444,1788,0,9500,0.9953,-1,14,6702,1788
Orange,7,tiger,Orange,phil,20,1,attacker_killed,8155,271.83,False,408,404,1632,0,9500,1.0000,-1,10,8155,1632
Orange,7,tiger,Orange,phil,30,1,attacker_killed,13795,459.83,False,460,458,1840,0,9500,1.0000,-1,7,13795,1840
Orange,7,tiger,Orange,phil,45,1,attacker_killed,20232,674.40,True,450,449,1800,0,9500,1.0000,-1,5,20232,1800
Orange,7,tiger,Orange,phil,60,1,attacker_killed,27295,909.83,True,455,454,1820,0,9500,1.0000,-1,3,27295,1820
Orange,7,tiger,Orange,phil,90,1,castle_destroyed,2252,75.07,False,26,25,104,9084,9500,1.0000,536,2,-1,0
Orange,7,tiger,Orange,phil,120,1,castle_destroyed,1532,51.07,False,13,13,52,9272,9500,1.0000,456,2,-1,0
Orange,7,tiger,Orange,phil,180,1,castle_destroyed,1182,39.40,False,7,7,28,9412,9500,1.0000,456,1,-1,0
Orange,7,tiger,Orange,phil,240,1,castle_destroyed,1088,36.27,False,5,5,20,9440,9500,1.0000,428,1,-1,0
Orange,8,hwy,Orange,phil,0,1,castle_destroyed,718,23.93,False,0,0,0,73740,73740,1.0000,568,0,-1,0
Orange,8,hwy,Orange,phil,1,1,attacker_killed,1798,59.93,False,1798,1501,7192,0,73740,0.2647,-1,299,1798,7192
Orange,8,hwy,Orange,phil,2,1,attacker_killed,3434,114.47,False,1717,1576,6868,0,73740,0.2700,-1,149,3434,6868
Orange,8,hwy,Orange,phil,3,1,attacker_killed,5058,168.60,False,1686,1601,6744,0,73740,0.2753,-1,99,5058,6744
Orange,8,hwy,Orange,phil,5,1,attacker_killed,8212,273.73,False,1643,1591,6572,0,73740,0.2859,-1,59,8212,6572
Orange,8,hwy,Orange,phil,10,1,attacker_killed,15741,524.70,False,1575,1546,6300,0,73740,0.3124,-1,29,15741,6300
Orange,8,hwy,Orange,phil,15,1,attacker_killed,22743,758.10,True,1517,1501,6068,0,73740,0.3388,-1,19,22743,6068
Orange,8,hwy,Orange,phil,20,1,attacker_killed,31736,1057.87,True,1587,1582,6348,0,73740,1.0000,-1,15,31736,6348
Orange,8,hwy,Orange,phil,30,1,survived_horizon,36000,1200.00,True,1200,1191,4800,9960,73740,0.4182,-1,9,-1,0
Orange,8,hwy,Orange,phil,45,1,survived_horizon,36000,1200.00,True,800,797,3200,39868,73740,1.0000,-1,6,-1,0
Orange,8,hwy,Orange,phil,60,1,survived_horizon,36000,1200.00,True,600,598,2400,45944,73740,1.0000,-1,5,-1,0
Orange,8,hwy,Orange,phil,90,1,survived_horizon,36000,1200.00,True,400,399,1600,55260,73740,1.0000,-1,3,-1,0
Orange,8,hwy,Orange,phil,120,1,survived_horizon,36000,1200.00,True,300,299,1200,59772,73740,1.0000,-1,2,-1,0
Orange,8,hwy,Orange,phil,180,1,castle_destroyed,1801,60.03,False,11,10,44,73444,73740,1.0000,901,1,-1,0
Orange,8,hwy,Orange,phil,240,1,castle_destroyed,962,32.07,False,5,4,20,73680,73740,1.0000,662,1,-1,0
Purple,5,bit,Purple,cant,0,1,castle_destroyed,5923,197.43,False,0,0,0,389,389,1.0000,143,0,-1,0
Purple,5,bit,Purple,cant,1,1,attacker_killed,106,3.53,False,106,1,106,0,389,0.5294,-1,105,106,106
Purple,5,bit,Purple,cant,2,1,attacker_killed,138,4.60,False,69,18,69,0,389,0.5365,-1,54,138,69
Purple,5,bit,Purple,cant,3,1,attacker_killed,150,5.00,False,50,12,50,0,389,0.5365,-1,38,150,50
Purple,5,bit,Purple,cant,5,1,attacker_killed,191,6.37,False,39,15,39,0,389,0.5647,-1,24,191,39
Purple,5,bit,Purple,cant,10,1,attacker_killed,294,9.80,False,30,20,30,0,389,0.6212,-1,12,294,30
Purple,5,bit,Purple,cant,15,1,attacker_killed,397,13.23,False,27,22,27,0,389,0.7482,-1,7,397,27
Purple,5,bit,Purple,cant,20,1,attacker_killed,524,17.47,False,27,25,27,0,389,1.0000,-1,5,524,27
Purple,5,bit,Purple,cant,30,1,attacker_killed,700,23.33,False,24,23,24,0,389,1.0000,-1,3,700,24
Purple,5,bit,Purple,cant,45,1,attacker_killed,1239,41.30,False,28,27,28,0,389,1.0000,314,2,1239,28
Purple,5,bit,Purple,cant,60,1,attacker_killed,1598,53.27,False,27,27,27,0,389,1.0000,178,2,1598,27
Purple,5,bit,Purple,cant,90,1,attacker_killed,2440,81.33,False,28,27,28,0,389,1.0000,156,1,2440,28
Purple,5,bit,Purple,cant,120,1,attacker_killed,3017,100.57,False,26,25,26,0,389,1.0000,171,1,3017,26
Purple,5,bit,Purple,cant,180,1,attacker_killed,4870,162.33,False,28,27,28,0,389,1.0000,144,1,4870,28
Purple,5,bit,Purple,cant,240,1,attacker_killed,5784,192.80,False,25,24,25,0,389,1.0000,144,1,5784,25
Purple,6,cube,Purple,cant,0,1,castle_destroyed,1131,37.70,False,0,0,0,717,717,1.0000,91,0,-1,0
Purple,6,cube,Purple,cant,1,1,attacker_killed,119,3.97,False,119,22,119,0,717,0.6494,-1,97,119,119
Purple,6,cube,Purple,cant,2,1,attacker_killed,173,5.77,False,87,52,87,0,717,0.6494,-1,51,173,87
Purple,6,cube,Purple,cant,3,1,attacker_killed,238,7.93,False,80,57,80,0,717,0.6776,-1,33,238,80
Purple,6,cube,Purple,cant,5,1,attacker_killed,359,11.97,False,72,58,72,0,717,0.6706,-1,20,359,72
Purple,6,cube,Purple,cant,10,1,attacker_killed,610,20.33,False,61,55,61,0,717,0.7412,-1,9,610,61
Purple,6,cube,Purple,cant,15,1,attacker_killed,1135,37.83,False,76,75,76,0,717,1.0000,-1,5,1135,76
Purple,6,cube,Purple,cant,20,1,attacker_killed,975,32.50,False,49,47,49,0,717,0.9176,-1,5,975,49
Purple,6,cube,Purple,cant,30,1,attacker_killed,2770,92.33,False,93,92,93,0,717,1.0000,180,2,2770,93
Purple,6,cube,Purple,cant,45,1,castle_destroyed,2025,67.50,False,45,45,45,312,717,1.0000,120,2,-1,0
Purple,6,cube,Purple,cant,60,1,castle_destroyed,1680,56.00,False,28,28,28,352,717,1.0000,104,1,-1,0
Purple,6,cube,Purple,cant,90,1,castle_destroyed,1433,47.77,False,16,16,16,597,717,1.0000,93,1,-1,0
Purple,6,cube,Purple,cant,120,1,castle_destroyed,1353,45.10,False,12,12,12,657,717,1.0000,93,1,-1,0
Purple,6,cube,Purple,cant,180,1,castle_destroyed,1253,41.77,False,7,7,7,682,717,1.0000,93,1,-1,0
Purple,6,cube,Purple,cant,240,1,castle_destroyed,1233,41.10,False,6,6,6,687,717,1.0000,93,1,-1,0
Purple,7,monky,Purple,cant,0,1,castle_destroyed,881,29.37,False,0,0,0,5435,10870,1.0000,426,0,-1,0
Purple,7,monky,Purple,cant,1,1,attacker_killed,556,18.53,False,556,391,556,0,10870,0.2659,-1,196,556,556
Purple,7,monky,Purple,cant,2,1,attacker_killed,904,30.13,False,452,350,452,0,10870,0.2776,-1,102,904,452
Purple,7,monky,Purple,cant,3,1,attacker_killed,1307,43.57,False,436,373,436,0,10870,0.2965,-1,71,1307,436
Purple,7,monky,Purple,cant,5,1,attacker_killed,1940,64.67,False,388,351,388,0,10870,0.2894,-1,45,1940,388
Purple,7,monky,Purple,cant,10,1,attacker_killed,4024,134.13,False,403,389,403,0,10870,0.5694,-1,18,4024,403
Purple,7,monky,Purple,cant,15,1,attacker_killed,6329,210.97,False,422,418,422,0,10870,1.0000,-1,12,6329,422
Purple,7,monky,Purple,cant,20,1,attacker_killed,8350,278.33,False,418,417,418,0,10870,1.0000,-1,9,8350,418
Purple,7,monky,Purple,cant,30,1,attacker_killed,12430,414.33,False,415,413,415,0,10870,1.0000,-1,6,12430,415
Purple,7,monky,Purple,cant,45,1,attacker_killed,19042,634.73,True,424,422,424,0,10870,1.0000,-1,4,19042,424
Purple,7,monky,Purple,cant,60,1,attacker_killed,25605,853.50,True,427,426,427,0,10870,1.0000,-1,3,25605,427
Purple,7,monky,Purple,cant,90,1,castle_destroyed,2075,69.17,False,24,23,24,5435,10870,1.0000,450,2,-1,0
Purple,7,monky,Purple,cant,120,1,castle_destroyed,1425,47.50,False,12,12,12,5435,10870,1.0000,450,1,-1,0
Purple,7,monky,Purple,cant,180,1,castle_destroyed,1164,38.80,False,7,7,7,5435,10870,1.0000,449,1,-1,0
Purple,7,monky,Purple,cant,240,1,castle_destroyed,1078,35.93,False,5,5,5,5435,10870,1.0000,428,1,-1,0
Purple,8,bigblobbo,Purple,cant,0,1,castle_destroyed,1001,33.37,False,0,0,0,80180,80180,1.0000,851,0,-1,0
Purple,8,bigblobbo,Purple,cant,1,1,attacker_killed,1588,52.93,False,1588,1351,1588,0,80180,0.1518,-1,278,1588,1588
Purple,8,bigblobbo,Purple,cant,2,1,attacker_killed,2977,99.23,False,1489,1351,1489,0,80180,0.1553,-1,139,2977,1489
Purple,8,bigblobbo,Purple,cant,3,1,attacker_killed,4415,147.17,False,1472,1401,1472,0,80180,0.1624,-1,92,4415,1472
Purple,8,bigblobbo,Purple,cant,5,1,attacker_killed,7155,238.50,False,1431,1381,1431,0,80180,0.1765,-1,55,7155,1431
Purple,8,bigblobbo,Purple,cant,10,1,attacker_killed,13749,458.30,False,1375,1351,1375,0,80180,0.2118,-1,27,13749,1375
Purple,8,bigblobbo,Purple,cant,15,1,attacker_killed,19871,662.37,True,1325,1311,1325,0,80180,0.2471,-1,18,19871,1325
Purple,8,bigblobbo,Purple,cant,20,1,attacker_killed,29495,983.17,True,1475,1469,1475,0,80180,1.0000,-1,14,29495,1475
Purple,8,bigblobbo,Purple,cant,30,1,survived_horizon,36000,1200.00,True,1200,1196,1200,765,80180,0.3529,-1,9,-1,0
Purple,8,bigblobbo,Purple,cant,45,1,survived_horizon,36000,1200.00,True,800,800,800,38260,80180,1.0000,-1,6,-1,0
Purple,8,bigblobbo,Purple,cant,60,1,survived_horizon,36000,1200.00,True,600,600,600,51840,80180,1.0000,-1,5,-1,0
Purple,8,bigblobbo,Purple,cant,90,1,survived_horizon,36000,1200.00,True,400,400,400,61640,80180,1.0000,-1,3,-1,0
Purple,8,bigblobbo,Purple,cant,120,1,survived_horizon,36000,1200.00,True,300,300,300,66365,80180,1.0000,-1,2,-1,0
Purple,8,bigblobbo,Purple,cant,180,1,castle_destroyed,1798,59.93,False,10,10,10,79865,80180,1.0000,898,1,-1,0
Purple,8,bigblobbo,Purple,cant,240,1,castle_destroyed,1198,39.93,False,5,5,5,80100,80180,1.0000,898,1,-1,0
Red,5,birdo,Red,derpyberd,0,1,castle_destroyed,5983,199.43,False,0,0,0,218,218,1.0000,143,0,-1,0
Red,5,birdo,Red,derpyberd,1,1,attacker_killed,150,5.00,False,150,17,150,0,218,0.6706,-1,133,150,150
Red,5,birdo,Red,derpyberd,2,1,attacker_killed,192,6.40,False,96,44,96,0,218,0.6718,-1,67,192,96
Red,5,birdo,Red,derpyberd,3,1,attacker_killed,258,8.60,False,86,57,86,0,218,0.6953,-1,41,258,86
Red,5,birdo,Red,derpyberd,5,1,attacker_killed,360,12.00,False,72,54,72,0,218,0.7500,-1,24,360,72
Red,5,birdo,Red,derpyberd,10,1,attacker_killed,646,21.53,False,65,62,65,0,218,1.0000,-1,11,646,65
Red,5,birdo,Red,derpyberd,15,1,attacker_killed,871,29.03,False,59,57,59,0,218,1.0000,-1,7,871,59
Red,5,birdo,Red,derpyberd,20,1,attacker_killed,1237,41.23,False,62,60,62,0,218,1.0000,432,5,1237,62
Red,5,birdo,Red,derpyberd,30,1,attacker_killed,1996,66.53,False,67,66,67,0,218,1.0000,192,4,1996,67
Red,5,birdo,Red,derpyberd,45,1,attacker_killed,2782,92.73,False,62,61,62,0,218,1.0000,147,3,2782,62
Red,5,birdo,Red,derpyberd,60,1,attacker_killed,3577,119.23,False,60,59,60,0,218,1.0000,158,2,3577,60
Red,5,birdo,Red,derpyberd,90,1,attacker_killed,5437,181.23,False,61,60,61,0,218,1.0000,146,2,5437,61
Red,5,birdo,Red,derpyberd,120,1,castle_destroyed,6914,230.47,False,58,58,58,38,218,1.0000,157,1,-1,0
Red,5,birdo,Red,derpyberd,180,1,castle_destroyed,6587,219.57,False,37,37,37,96,218,1.0000,144,1,-1,0
Red,5,birdo,Red,derpyberd,240,1,castle_destroyed,6400,213.33,False,27,27,27,164,218,1.0000,144,1,-1,0
Red,6,the_puncher,Red,derpyberd,0,1,castle_destroyed,1403,46.77,False,0,0,0,842,842,1.0000,115,0,-1,0
Red,6,the_puncher,Red,derpyberd,1,1,attacker_killed,207,6.90,False,207,83,207,0,842,0.7235,-1,138,207,207
Red,6,the_puncher,Red,derpyberd,2,1,attacker_killed,362,12.07,False,181,114,181,0,842,0.7253,-1,67,362,181
Red,6,the_puncher,Red,derpyberd,3,1,attacker_killed,507,16.90,False,169,130,169,0,842,0.7665,-1,44,507,169
Red,6,the_puncher,Red,derpyberd,5,1,attacker_killed,821,27.37,False,165,152,165,0,842,0.8447,-1,24,821,165
Red,6,the_puncher,Red,derpyberd,10,1,attacker_killed,1380,46.00,False,138,135,138,0,842,1.0000,-1,10,1380,138
Red,6,the_puncher,Red,derpyberd,15,1,attacker_killed,2182,72.73,False,146,143,146,0,842,1.0000,-1,7,2182,146
Red,6,the_puncher,Red,derpyberd,20,1,attacker_killed,3396,113.20,False,170,169,170,0,842,1.0000,-1,5,3396,170
Red,6,the_puncher,Red,derpyberd,30,1,attacker_killed,4726,157.53,False,158,157,158,0,842,1.0000,885,3,4726,158
Red,6,the_puncher,Red,derpyberd,45,1,castle_destroyed,3697,123.23,False,83,82,83,408,842,1.0000,195,2,-1,0
Red,6,the_puncher,Red,derpyberd,60,1,castle_destroyed,2594,86.47,False,44,43,44,616,842,1.0000,167,2,-1,0
Red,6,the_puncher,Red,derpyberd,90,1,castle_destroyed,2029,67.63,False,23,23,23,730,842,1.0000,141,1,-1,0
Red,6,the_puncher,Red,derpyberd,120,1,castle_destroyed,1796,59.87,False,15,15,15,776,842,1.0000,116,1,-1,0
Red,6,the_puncher,Red,derpyberd,180,1,castle_destroyed,1628,54.27,False,10,9,10,806,842,1.0000,116,1,-1,0
Red,6,the_puncher,Red,derpyberd,240,1,castle_destroyed,1572,52.40,False,7,7,7,814,842,1.0000,116,1,-1,0
Red,7,caw,Red,derpyberd,0,1,castle_destroyed,526,17.53,False,0,0,0,7650,7650,1.0000,244,0,-1,0
Red,7,caw,Red,derpyberd,1,1,attacker_killed,2181,72.70,False,2181,1938,2181,0,7650,0.5312,-1,330,2181,2181
Red,7,caw,Red,derpyberd,2,1,attacker_killed,2442,81.40,False,1221,1090,1221,0,7650,0.5318,-1,166,2442,1221
Red,7,caw,Red,derpyberd,3,1,attacker_killed,3138,104.60,False,1046,976,1046,0,7650,0.5353,-1,82,3138,1046
Red,7,caw,Red,derpyberd,5,1,attacker_killed,4149,138.30,False,830,792,830,0,7650,0.5394,-1,40,4149,830
Red,7,caw,Red,derpyberd,10,1,attacker_killed,9189,306.30,False,919,912,919,0,7650,1.0000,-1,19,9189,919
Red,7,caw,Red,derpyberd,15,1,attacker_killed,13334,444.47,False,889,886,889,0,7650,1.0000,-1,13,13334,889
Red,7,caw,Red,derpyberd,20,1,attacker_killed,20470,682.33,True,1024,1023,1024,0,7650,1.0000,-1,9,20470,1024
Red,7,caw,Red,derpyberd,30,1,attacker_killed,28417,947.23,True,948,946,948,0,7650,1.0000,-1,5,28417,948
Red,7,caw,Red,derpyberd,45,1,survived_horizon,36000,1200.00,True,800,800,800,1438,7650,1.0000,-1,4,-1,0
Red,7,caw,Red,derpyberd,60,1,castle_destroyed,1930,64.33,False,33,32,33,7394,7650,1.0000,553,3,-1,0
Red,7,caw,Red,derpyberd,90,1,castle_destroyed,882,29.40,False,10,10,10,7588,7650,1.0000,271,2,-1,0
Red,7,caw,Red,derpyberd,120,1,castle_destroyed,717,23.90,False,6,6,6,7616,7650,1.0000,247,2,-1,0
Red,7,caw,Red,derpyberd,180,1,castle_destroyed,644,21.47,False,4,4,4,7624,7650,1.0000,268,1,-1,0
Red,7,caw,Red,derpyberd,240,1,castle_destroyed,621,20.70,False,3,3,3,7626,7650,1.0000,245,1,-1,0
Red,8,draggo,Red,derpyberd,0,1,castle_destroyed,1001,33.37,False,0,0,0,96058,96058,1.0000,851,0,-1,0
Red,8,draggo,Red,derpyberd,1,1,attacker_killed,4510,150.33,False,4510,4201,4510,0,96058,0.2353,-1,349,4510,4510
Red,8,draggo,Red,derpyberd,2,1,attacker_killed,8730,291.00,False,4365,4201,4365,0,96058,0.2394,-1,174,8730,4365
Red,8,draggo,Red,derpyberd,3,1,attacker_killed,12920,430.67,False,4307,4201,4307,0,96058,0.2435,-1,116,12920,4307
Red,8,draggo,Red,derpyberd,5,1,attacker_killed,21139,704.63,True,4228,4171,4228,0,96058,0.2518,-1,69,21139,4228
Red,8,draggo,Red,derpyberd,10,1,survived_horizon,36000,1200.00,True,3600,3571,3600,11290,96058,0.2724,-1,34,-1,0
Red,8,draggo,Red,derpyberd,15,1,survived_horizon,36000,1200.00,True,2400,2381,2400,37552,96058,0.2929,-1,23,-1,0
Red,8,draggo,Red,derpyberd,20,1,survived_horizon,36000,1200.00,True,1800,1795,1800,55358,96058,1.0000,-1,17,-1,0
Red,8,draggo,Red,derpyberd,30,1,survived_horizon,36000,1200.00,True,1200,1191,1200,64258,96058,0.3547,-1,11,-1,0
Red,8,draggo,Red,derpyberd,45,1,survived_horizon,36000,1200.00,True,800,798,800,78574,96058,1.0000,-1,8,-1,0
Red,8,draggo,Red,derpyberd,60,1,survived_horizon,36000,1200.00,True,600,599,600,84010,96058,1.0000,-1,6,-1,0
Red,8,draggo,Red,derpyberd,90,1,survived_horizon,36000,1200.00,True,400,399,400,88192,96058,1.0000,-1,4,-1,0
Red,8,draggo,Red,derpyberd,120,1,survived_horizon,36000,1200.00,True,300,300,300,90062,96058,1.0000,-1,3,-1,0
Red,8,draggo,Red,derpyberd,180,1,castle_destroyed,2151,71.70,False,12,12,12,95918,96058,1.0000,1251,2,-1,0
Red,8,draggo,Red,derpyberd,240,1,castle_destroyed,1212,40.40,False,6,5,6,96024,96058,1.0000,912,1,-1,0
White,5,alpacco,White,doggo,0,1,castle_destroyed,7299,243.30,False,0,0,0,416,416,1.0000,171,0,-1,0
White,5,alpacco,White,doggo,1,1,attacker_killed,150,5.00,False,150,1,450,0,416,0.6235,-1,149,150,450
White,5,alpacco,White,doggo,2,1,attacker_killed,194,6.47,False,97,39,291,0,416,0.6306,-1,77,194,291
White,5,alpacco,White,doggo,3,1,attacker_killed,258,8.60,False,86,42,258,0,416,0.6306,-1,49,258,258
White,5,alpacco,White,doggo,5,1,attacker_killed,346,11.53,False,70,45,210,0,416,0.6671,-1,30,346,210
White,5,alpacco,White,doggo,10,1,attacker_killed,551,18.37,False,56,48,168,0,416,0.7876,-1,13,551,168
White,5,alpacco,White,doggo,15,1,attacker_killed,714,23.80,False,48,44,144,0,416,0.9147,-1,8,714,144
White,5,alpacco,White,doggo,20,1,attacker_killed,1103,36.77,False,56,54,168,0,416,1.0000,-1,6,1103,168
White,5,alpacco,White,doggo,30,1,attacker_killed,1186,39.53,False,40,39,120,0,416,1.0000,1004,4,1186,120
White,5,alpacco,White,doggo,45,1,attacker_killed,2377,79.23,False,53,52,159,0,416,1.0000,269,3,2377,159
White,5,alpacco,White,doggo,60,1,attacker_killed,3383,112.77,False,57,56,171,0,416,1.0000,188,2,3383,171
White,5,alpacco,White,doggo,90,1,attacker_killed,4516,150.53,False,51,50,153,0,416,1.0000,174,2,4516,153
White,5,alpacco,White,doggo,120,1,attacker_killed,6616,220.53,False,56,55,168,0,416,1.0000,184,1,6616,168
White,5,alpacco,White,doggo,180,1,castle_destroyed,8619,287.30,False,48,48,144,14,416,1.0000,172,1,-1,0
White,5,alpacco,White,doggo,240,1,castle_destroyed,8243,274.77,False,35,35,105,173,416,1.0000,172,1,-1,0
White,6,bread,White,doggo,0,1,castle_destroyed,2662,88.73,False,0,0,0,1654,1654,1.0000,214,0,-1,0
White,6,bread,White,doggo,1,1,attacker_killed,303,10.10,False,303,155,909,0,1654,0.5647,-1,173,303,909
White,6,bread,White,doggo,2,1,attacker_killed,419,13.97,False,210,135,630,0,1654,0.5688,-1,94,419,630
White,6,bread,White,doggo,3,1,attacker_killed,531,17.70,False,177,127,531,0,1654,0.5729,-1,64,531,531
White,6,bread,White,doggo,5,1,attacker_killed,850,28.33,False,170,140,510,0,1654,0.5906,-1,35,850,510
White,6,bread,White,doggo,10,1,attacker_killed,1559,51.97,False,156,147,468,0,1654,0.9065,-1,15,1559,468
White,6,bread,White,doggo,15,1,attacker_killed,2491,83.03,False,167,164,501,0,1654,1.0000,-1,10,2491,501
White,6,bread,White,doggo,20,1,attacker_killed,3150,105.00,False,158,155,474,0,1654,1.0000,-1,7,3150,474
White,6,bread,White,doggo,30,1,attacker_killed,5100,170.00,False,170,169,510,0,1654,1.0000,-1,5,5100,510
White,6,bread,White,doggo,45,1,attacker_killed,7531,251.03,False,168,167,504,0,1654,1.0000,553,3,7531,504
White,6,bread,White,doggo,60,1,castle_destroyed,6554,218.47,False,110,109,330,499,1654,1.0000,301,2,-1,0
White,6,bread,White,doggo,90,1,castle_destroyed,4416,147.20,False,50,49,150,1141,1654,1.0000,243,2,-1,0
White,6,bread,White,doggo,120,1,castle_destroyed,3734,124.47,False,32,31,96,1339,1654,1.0000,216,1,-1,0
White,6,bread,White,doggo,180,1,castle_destroyed,3302,110.07,False,19,19,57,1546,1654,1.0000,242,1,-1,0
White,6,bread,White,doggo,240,1,castle_destroyed,3095,103.17,False,13,13,39,1531,1654,1.0000,215,1,-1,0
White,7,eggo,White,doggo,0,1,castle_destroyed,355,11.83,False,0,0,0,4690,4690,1.0000,171,0,-1,0
White,7,eggo,White,doggo,1,1,attacker_killed,503,16.77,False,503,284,1509,0,4690,0.6235,-1,219,503,1509
White,7,eggo,White,doggo,2,1,attacker_killed,911,30.37,False,456,354,1368,0,4690,0.6265,-1,120,911,1368
White,7,eggo,White,doggo,3,1,attacker_killed,1305,43.50,False,435,377,1305,0,4690,0.6294,-1,62,1305,1305
White,7,eggo,White,doggo,5,1,attacker_killed,1739,57.97,False,348,313,1044,0,4690,0.6347,-1,38,1739,1044
White,7,eggo,White,doggo,10,1,attacker_killed,3797,126.57,False,380,375,1140,0,4690,1.0000,-1,16,3797,1140
White,7,eggo,White,doggo,15,1,attacker_killed,5506,183.53,False,368,364,1104,0,4690,1.0000,-1,10,5506,1104
White,7,eggo,White,doggo,20,1,attacker_killed,8103,270.10,False,406,403,1218,0,4690,1.0000,-1,8,8103,1218
White,7,eggo,White,doggo,30,1,attacker_killed,13380,446.00,False,446,445,1338,0,4690,1.0000,-1,5,13380,1338
White,7,eggo,White,doggo,45,1,attacker_killed,20041,668.03,True,446,445,1338,0,4690,1.0000,-1,3,20041,1338
White,7,eggo,White,doggo,60,1,castle_destroyed,1327,44.23,False,23,22,69,4432,4690,1.0000,429,2,-1,0
White,7,eggo,White,doggo,90,1,castle_destroyed,613,20.43,False,7,7,21,4657,4690,1.0000,245,2,-1,0
White,7,eggo,White,doggo,120,1,castle_destroyed,479,15.97,False,4,4,12,4660,4690,1.0000,203,1,-1,0
White,7,eggo,White,doggo,180,1,castle_destroyed,448,14.93,False,3,3,9,4663,4690,1.0000,172,1,-1,0
White,7,eggo,White,doggo,240,1,castle_destroyed,402,13.40,False,2,2,6,4681,4690,1.0000,172,1,-1,0
White,8,corn,White,doggo,0,1,castle_destroyed,1851,61.70,False,0,0,0,105820,105820,1.0000,1701,0,-1,0
White,8,corn,White,doggo,1,1,attacker_killed,3373,112.43,False,3373,3001,10119,0,105820,0.1324,-1,374,3373,10119
White,8,corn,White,doggo,2,1,attacker_killed,6503,216.77,False,3252,3076,9756,0,105820,0.1365,-1,187,6503,9756
White,8,corn,White,doggo,3,1,attacker_killed,9601,320.03,False,3201,3101,9603,0,105820,0.1406,-1,124,9601,9603
White,8,corn,White,doggo,5,1,attacker_killed,15637,521.23,False,3128,3061,9384,0,105820,0.1488,-1,74,15637,9384
White,8,corn,White,doggo,10,1,attacker_killed,30068,1002.27,True,3007,2971,9021,0,105820,0.1694,-1,37,30068,9021
White,8,corn,White,doggo,15,1,survived_horizon,36000,1200.00,True,2400,2381,7200,18364,105820,0.1900,-1,24,-1,0
White,8,corn,White,doggo,20,1,survived_horizon,36000,1200.00,True,1800,1796,5400,45220,105820,1.0000,-1,19,-1,0
White,8,corn,White,doggo,30,1,survived_horizon,36000,1200.00,True,1200,1191,3600,58393,105820,0.2518,-1,12,-1,0
White,8,corn,White,doggo,45,1,survived_horizon,36000,1200.00,True,800,799,2400,80533,105820,1.0000,-1,8,-1,0
White,8,corn,White,doggo,60,1,survived_horizon,36000,1200.00,True,600,599,1800,88069,105820,1.0000,-1,6,-1,0
White,8,corn,White,doggo,90,1,survived_horizon,36000,1200.00,True,400,400,1200,94417,105820,1.0000,-1,4,-1,0
White,8,corn,White,doggo,120,1,survived_horizon,36000,1200.00,True,300,300,900,97324,105820,1.0000,-1,3,-1,0
White,8,corn,White,doggo,180,1,castle_destroyed,2695,89.83,False,15,15,45,105634,105820,1.0000,1795,2,-1,0
White,8,corn,White,doggo,240,1,castle_destroyed,2147,71.57,False,9,9,27,105769,105820,1.0000,1847,1,-1,0
Yellow,5,jig,Yellow,minnow,0,1,castle_destroyed,4860,162.00,False,0,0,0,205,205,1.0000,115,0,-1,0
Yellow,5,jig,Yellow,minnow,1,1,attacker_killed,115,3.83,False,115,27,230,0,205,0.5912,-1,88,115,230
Yellow,5,jig,Yellow,minnow,2,1,attacker_killed,156,5.20,False,78,36,156,0,205,0.6212,-1,42,156,156
Yellow,5,jig,Yellow,minnow,3,1,attacker_killed,187,6.23,False,63,33,126,0,205,0.6353,-1,30,187,126
Yellow,5,jig,Yellow,minnow,5,1,attacker_killed,259,8.63,False,52,37,104,0,205,0.7765,-1,15,259,104
Yellow,5,jig,Yellow,minnow,10,1,attacker_killed,372,12.40,False,38,34,76,0,205,0.8965,-1,8,372,76
Yellow,5,jig,Yellow,minnow,15,1,attacker_killed,535,17.83,False,36,35,72,0,205,1.0000,534,5,535,72
Yellow,5,jig,Yellow,minnow,20,1,attacker_killed,950,31.67,False,48,47,96,0,205,1.0000,185,4,950,96
Yellow,5,jig,Yellow,minnow,30,1,attacker_killed,1330,44.33,False,45,44,90,0,205,1.0000,123,3,1330,90
Yellow,5,jig,Yellow,minnow,45,1,attacker_killed,2132,71.07,False,48,47,96,0,205,1.0000,123,2,2132,96
Yellow,5,jig,Yellow,minnow,60,1,attacker_killed,2710,90.33,False,46,45,92,0,205,1.0000,117,2,2710,92
Yellow,5,jig,Yellow,minnow,90,1,attacker_killed,3887,129.57,False,44,43,88,0,205,1.0000,122,1,3887,88
Yellow,5,jig,Yellow,minnow,120,1,attacker_killed,5290,176.33,False,45,45,90,0,205,1.0000,116,1,5290,90
