tick,hp,maxhp,money,inv,own,enemy,p2hp,p2maxhp,p2money,p2inv,p1income,p2income,p1spent,p2spent,p1act,p2act
2458,1727,2000,17,5,0,8,1667,2000,4,5,60,60,0,3,0,0
2459,1727,2000,17,5,0,8,1667,2000,4,5,60,60,0,3,0,0
2460,1721,2000,77,5,0,8,1667,2000,64,5,60,60,0,3,0,0
2461,1718,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2462,1718,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2463,1715,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2464,1712,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2465,1712,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2466,1712,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2467,1706,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2468,1703,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2469,1703,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2470,1700,2000,77,5,0,9,1667,2000,64,5,60,60,0,3,0,0
2471,1697,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2472,1697,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2473,1697,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2474,1691,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2475,1688,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2476,1688,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2477,1685,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2478,1682,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2479,1682,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2480,1682,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2481,1676,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2482,1673,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2483,1673,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2484,1670,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2485,1667,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2486,1667,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2487,1667,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2488,1661,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2489,1658,2000,77,5,0,10,1667,2000,64,5,60,60,0,3,0,0
2490,1658,2000,137,5,0,10,1667,2000,124,5,60,60,0,3,0,0
2491,1655,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,13
2492,1652,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2493,1652,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2494,1652,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2495,1646,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2496,1643,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2497,1643,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2498,1640,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2499,1637,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2500,1637,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2501,1637,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2502,1631,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2503,1628,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2504,1628,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2505,1625,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2506,1622,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2507,1622,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2508,1622,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2509,1616,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2510,1613,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2511,1613,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2512,1610,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2513,1607,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2514,1607,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2515,1607,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2516,1601,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2517,1598,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2518,1598,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2519,1595,2000,137,5,0,10,1667,2000,59,5,60,60,0,3,0,0
2520,1592,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2521,1592,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2522,1592,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2523,1586,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2524,1583,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2525,1583,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2526,1580,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2527,1577,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2528,1577,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2529,1577,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2530,1571,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2531,1568,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2532,1568,2000,196,5,0,10,1667,2000,119,5,60,60,0,3,0,0
2533,1565,2000,16,5,1,10,1667,2000,119,5,60,60,0,3,12,0
2534,1562,2000,16,5,1,10,1667,2000,119,5,60,60,0,3,0,0
2535,1562,2000,16,5,1,10,1667,2000,119,5,60,60,0,3,0,0
2536,1562,2000,16,5,1,10,1667,2000,119,5,60,60,0,3,0,0
2537,1556,2000,16,5,1,10,1667,2000,119,5,60,60,0,3,0,0
2538,1553,2000,16,5,1,10,1667,2000,119,5,60,60,0,3,0,0
2539,1553,2000,16,5,1,10,1667,2000,219,5,60,60,0,3,0,0
2540,1550,2000,16,5,1,10,1667,2000,219,5,60,60,0,3,0,0
2541,1547,2000,16,5,1,10,1667,2000,219,5,60,60,0,3,0,0
2542,1547,2000,16,5,1,10,1667,2000,219,5,60,60,0,3,0,0
2543,1547,2000,16,5,2,5,1667,2000,219,5,60,60,0,3,0,0
2544,1547,2000,16,5,2,5,1667,2000,219,5,60,60,0,3,0,0
2545,1547,2000,16,5,2,5,1667,2000,219,5,60,60,0,3,0,0
2546,1547,2000,16,5,2,5,1667,2000,219,5,60,60,0,3,0,0
2547,1547,2000,16,5,2,5,1667,2000,219,5,60,60,0,3,0,0
2548,1547,2000,16,5,2,5,1667,2000,219,5,60,60,0,3,0,0
2549,1547,2000,16,5,2,5,1667,2000,219,5,60,60,0,3,0,0
2550,1547,2000,76,5,2,5,1667,2000,279,5,60,60,0,3,0,0
2551,1547,2000,76,5,2,5,1667,2000,279,5,60,60,0,3,0,0
2552,1547,2000,76,5,2,5,1667,2000,279,5,60,60,0,3,0,0
2553,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2554,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2555,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2556,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2557,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2558,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2559,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2560,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2561,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2562,1547,2000,76,5,3,5,1667,2000,279,5,60,60,0,3,0,0
2563,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2564,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2565,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2566,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2567,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2568,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2569,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2570,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2571,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2572,1547,2000,76,5,4,5,1667,2000,279,5,60,60,0,3,0,0
2573,1547,2000,76,5,5,5,1667,2000,279,5,60,60,0,3,0,0
2574,1547,2000,76,5,5,5,1667,2000,279,5,60,60,0,3,0,0
2575,1547,2000,76,5,5,5,1667,2000,279,5,60,60,0,3,0,0
2576,1547,2000,76,5,5,5,1667,2000,279,5,60,60,0,3,0,0
2577,1547,2000,76,5,5,5,1667,2000,279,5,60,60,0,3,0,0
2578,1547,2000,76,5,5,5,1667,2000,279,5,60,60,0,3,0,0
2579,1547,2000,76,5,5,5,1667,2000,279,5,60,60,0,3,0,0
2580,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2581,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2582,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2583,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2584,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2585,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2586,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2587,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2588,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2589,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2590,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2591,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2592,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2593,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2594,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2595,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2596,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2597,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2598,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2599,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2600,1547,2000,136,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2601,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,13,0
2602,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2603,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2604,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2605,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2606,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2607,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2608,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2609,1547,2000,71,5,5,5,1667,2000,339,5,60,60,0,3,0,0
2610,1547,2000,131,5,5,5,1667,2000,398,5,60,60,0,3,0,0
2611,1547,2000,131,5,5,5,1667,2000,398,5,60,60,0,3,0,0
2612,1547,2000,131,5,5,5,1667,2000,398,5,60,60,0,3,0,0
2613,1547,2000,131,5,5,5,1667,2000,398,5,60,60,0,3,0,0
2614,1547,2000,131,5,5,5,1667,2000,398,5,60,60,0,3,0,0
2615,1547,2000,131,5,5,5,1667,2000,398,5,60,60,0,3,0,0
2616,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,11
2617,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2618,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2619,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2620,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2621,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2622,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2623,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2624,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2625,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2626,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2627,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2628,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2629,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2630,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2631,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2632,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2633,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2634,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2635,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2636,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2637,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2638,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2639,1547,2000,131,5,5,5,1667,2000,378,5,60,60,0,3,0,0
2640,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2641,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2642,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2643,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2644,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2645,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2646,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2647,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2648,1547,2000,191,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2649,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2650,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2651,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2652,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2653,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2654,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2655,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2656,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2657,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2658,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2659,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2660,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2661,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2662,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2663,1547,2000,291,5,5,5,1667,2000,438,5,60,60,0,3,0,0
2664,1447,2000,291,5,5,5,1567,2000,438,5,60,60,0,3,0,0
2665,1447,2000,291,5,5,5,1567,2000,438,5,60,60,0,3,0,0
2666,1447,2000,291,5,5,5,1567,2000,438,5,60,60,0,3,0,0
2667,1447,2000,291,5,5,5,1567,2000,438,5,60,60,0,3,0,0
2668,1447,2000,291,5,5,5,1567,2000,438,5,60,60,0,3,0,0
2669,1447,2000,291,5,5,5,1567,2000,438,5,60,60,0,3,0,0
2670,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2671,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2672,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2673,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2674,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2675,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2676,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2677,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2678,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2679,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2680,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2681,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2682,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2683,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2684,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2685,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2686,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2687,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2688,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2689,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2690,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2691,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2692,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2693,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2694,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2695,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2696,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2697,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2698,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2699,1447,2000,351,5,5,5,1567,2000,498,5,60,60,0,3,0,0
2700,1447,2000,411,5,5,5,1567,2000,558,5,60,60,0,3,0,0
2701,1447,2000,411,5,5,5,1567,2000,558,5,60,60,0,3,0,0
2702,1447,2000,411,5,5,5,1567,2000,558,5,60,60,0,3,0,0
2703,1447,2000,411,5,5,5,1567,2000,558,5,60,60,0,3,0,0
2704,1447,2000,411,5,5,5,1567,2000,558,5,60,60,0,3,0,0
2705,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2706,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2707,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2708,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2709,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2710,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2711,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2712,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2713,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2714,1447,2000,411,5,3,5,1567,2000,558,5,60,60,0,3,0,0
2715,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2716,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2717,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2718,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2719,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2720,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2721,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2722,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2723,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2724,1447,2000,411,5,2,5,1567,2000,558,5,60,60,0,3,0,0
2725,1447,2000,411,5,1,5,1567,2000,558,5,60,60,0,3,0,0
2726,1447,2000,411,5,1,5,1567,2000,558,5,60,60,0,3,0,0
2727,1447,2000,411,5,1,5,1567,2000,558,5,60,60,0,3,0,0
2728,1447,2000,411,5,1,5,1567,2000,558,5,60,60,0,3,0,0
2729,1447,2000,411,5,1,5,1567,2000,558,5,60,60,0,3,0,0
2730,1447,2000,471,5,1,5,1567,2000,618,5,60,60,0,3,0,0
2731,1447,2000,471,5,1,5,1567,2000,618,5,60,60,0,3,0,0
2732,1447,2000,471,5,1,5,1567,2000,618,5,60,60,0,3,0,0
2733,1447,2000,471,5,1,5,1567,2000,618,5,60,60,0,3,0,0
2734,1447,2000,471,5,1,5,1567,2000,618,5,60,60,0,3,0,0
2735,1447,2000,471,5,1,5,1567,2000,618,5,60,60,0,3,0,0
2736,1447,2000,471,5,1,6,1567,2000,438,5,60,60,0,3,0,12
2737,1447,2000,471,5,1,6,1567,2000,438,5,60,60,0,3,0,0
2738,1447,2000,471,5,1,6,1567,2000,438,5,60,60,0,3,0,0
2739,1447,2000,471,5,1,6,1567,2000,438,5,60,60,0,3,0,0
2740,1447,2000,471,5,0,6,1567,2000,438,5,60,60,0,3,0,0
2741,1447,2000,471,5,0,6,1567,2000,438,5,60,60,0,3,0,0
2742,1447,2000,471,5,0,6,1567,2000,438,5,60,60,0,3,0,0
2743,1447,2000,471,5,0,6,1567,2000,438,5,60,60,0,3,0,0
2744,1447,2000,471,5,0,6,1567,2000,438,5,60,60,0,3,0,0
2745,1447,2000,471,5,0,6,1567,2000,438,5,60,60,0,3,0,0
2746,1447,2000,471,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2747,1447,2000,471,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2748,1447,2000,471,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2749,1447,2000,471,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2750,1447,2000,471,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2751,1447,2000,471,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2752,1447,2000,451,5,0,7,1567,2000,438,5,60,60,0,3,11,0
2753,1447,2000,451,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2754,1447,2000,451,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2755,1447,2000,451,5,0,7,1567,2000,438,5,60,60,0,3,0,0
2756,1447,2000,451,5,0,8,1567,2000,438,5,60,60,0,3,0,0
2757,1447,2000,451,5,0,8,1567,2000,438,5,60,60,0,3,0,0
2758,1447,2000,451,5,0,8,1567,2000,438,5,60,60,0,3,0,0
2759,1447,2000,451,5,0,8,1567,2000,438,5,60,60,0,3,0,0
2760,1447,2000,511,5,0,8,1567,2000,498,5,60,60,0,3,0,0
2761,1447,2000,511,5,0,8,1567,2000,498,5,60,60,0,3,0,0
2762,1447,2000,511,5,0,8,1567,2000,498,5,60,60,0,3,0,0
2763,1447,2000,511,5,0,8,1567,2000,498,5,60,60,0,3,0,0
2764,1447,2000,511,5,0,8,1567,2000,498,5,60,60,0,3,0,0
2765,1447,2000,511,5,0,8,1567,2000,498,5,60,60,0,3,0,0
2766,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2767,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2768,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2769,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2770,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2771,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2772,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2773,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2774,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2775,1447,2000,511,5,0,9,1567,2000,498,5,60,60,0,3,0,0
2776,1447,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2777,1447,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2778,1447,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2779,1447,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2780,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2781,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2782,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2783,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2784,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2785,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2786,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2787,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2788,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2789,1360,2000,511,5,0,10,1567,2000,498,5,60,60,0,3,0,0
2790,1360,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2791,1360,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2792,1360,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2793,1360,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2794,1360,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2795,1360,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2796,1360,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2797,1360,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2798,1273,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2799,1273,2000,570,5,0,10,1567,2000,558,5,60,60,0,3,0,0
2800,1173,2000,570,5,0,10,1467,2000,558,5,60,60,0,3,0,0
2801,1173,2000,570,5,0,10,1467,2000,558,5,60,60,0,3,0,0
2802,1173,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,12,0
2803,1173,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2804,1173,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2805,1173,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2806,1173,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2807,1086,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2808,1086,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2809,999,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2810,999,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2811,999,2000,390,5,1,10,1467,2000,558,5,60,60,0,3,0,0
2812,999,2000,390,5,2,10,1467,2000,558,5,60,60,0,3,0,0
2813,999,2000,390,5,2,10,1467,2000,558,5,60,60,0,3,0,0
2814,999,2000,390,5,2,10,1467,2000,558,5,60,60,0,3,0,0
